platform,product_id,title,category,price,original_price,rating,reviews_count,availability,seller,seller_rating,shipping,prime_eligible,url,image_url,description,brand,scraped_at,discount_percent
amazon,AMZ00032,Fashion Product 32,Books,80.22,542.62,4.6,3109,Limited Stock,Seller 78,4.6,Paid Shipping,True,https://amazon.com/product/32,https://via.placeholder.com/300x300?text=Product+32,High-quality Fashion with excellent features and performance.,Brand F,2025-11-24 09:43:46,85.2
amazon,AMZ00033,Fashion Product 33,Electronics,113.19,495.78,4.2,3110,In Stock,Seller 91,4.3,Paid Shipping,False,https://amazon.com/product/33,https://via.placeholder.com/300x300?text=Product+33,High-quality Fashion with excellent features and performance.,Brand G,2025-11-24 09:43:46,77.2
amazon,AMZ00034,Fashion Product 34,Sports,399.45,296.2,4.5,1811,Limited Stock,Seller 98,4.6,Paid Shipping,True,https://amazon.com/product/34,https://via.placeholder.com/300x300?text=Product+34,High-quality Fashion with excellent features and performance.,Brand H,2025-11-24 09:43:46,0.0
amazon,AMZ00035,Fashion Product 35,Sports,359.27,474.07,4.0,1305,Pre-order,Seller 20,4.4,Free Shipping,True,https://amazon.com/product/35,https://via.placeholder.com/300x300?text=Product+35,High-quality Fashion with excellent features and performance.,Brand I,2025-11-24 09:43:46,24.2
amazon,AMZ00036,Fashion Product 36,Books,301.97,530.34,4.8,1350,Limited Stock,Seller 70,4.9,Paid Shipping,True,https://amazon.com/product/36,https://via.placeholder.com/300x300?text=Product+36,High-quality Fashion with excellent features and performance.,Brand J,2025-11-24 09:43:46,43.1
amazon,AMZ00037,Fashion Product 37,Home & Kitchen,81.71,446.64,3.9,4609,In Stock,Seller 40,4.4,Paid Shipping,False,https://amazon.com/product/37,https://via.placeholder.com/300x300?text=Product+37,High-quality Fashion with excellent features and performance.,Brand K,2025-11-24 09:43:46,81.7
amazon,AMZ00038,Fashion Product 38,Sports,231.48,548.9,3.6,1432,Limited Stock,Seller 91,4.2,Paid Shipping,False,https://amazon.com/product/38,https://via.placeholder.com/300x300?text=Product+38,High-quality Fashion with excellent features and performance.,Brand L,2025-11-24 09:43:46,57.8
amazon,AMZ00039,Fashion Product 39,Fashion,119.87,134.98,4.7,2327,Pre-order,Seller 40,4.9,Free Shipping,False,https://amazon.com/product/39,https://via.placeholder.com/300x300?text=Product+39,High-quality Fashion with excellent features and performance.,Brand M,2025-11-24 09:43:46,11.2
amazon,AMZ00040,Fashion Product 40,Fashion,17.82,86.2,4.5,725,Limited Stock,Seller 85,4.4,Free Shipping,False,https://amazon.com/product/40,https://via.placeholder.com/300x300?text=Product+40,High-quality Fashion with excellent features and performance.,Brand N,2025-11-24 09:43:46,79.3
amazon,AMZ00041,Fashion Product 41,Books,351.11,48.81,4.6,2888,In Stock,Seller 74,5.0,Paid Shipping,True,https://amazon.com/product/41,https://via.placeholder.com/300x300?text=Product+41,High-quality Fashion with excellent features and performance.,Brand O,2025-11-24 09:43:46,0.0
amazon,AMZ00042,Fashion Product 42,Electronics,488.74,241.02,4.5,752,Limited Stock,Seller 99,4.5,Free Shipping,False,https://amazon.com/product/42,https://via.placeholder.com/300x300?text=Product+42,High-quality Fashion with excellent features and performance.,Brand P,2025-11-24 09:43:46,0.0
amazon,AMZ00043,Fashion Product 43,Fashion,209.15,379.53,4.6,3500,Pre-order,Seller 59,4.6,Free Shipping,False,https://amazon.com/product/43,https://via.placeholder.com/300x300?text=Product+43,High-quality Fashion with excellent features and performance.,Brand Q,2025-11-24 09:43:46,44.9
amazon,AMZ00044,Fashion Product 44,Electronics,276.73,147.02,4.3,3080,In Stock,Seller 49,4.6,Free Shipping,True,https://amazon.com/product/44,https://via.placeholder.com/300x300?text=Product+44,High-quality Fashion with excellent features and performance.,Brand R,2025-11-24 09:43:46,0.0
amazon,AMZ00045,Fashion Product 45,Sports,481.28,186.13,4.3,4291,In Stock,Seller 8,4.0,Paid Shipping,False,https://amazon.com/product/45,https://via.placeholder.com/300x300?text=Product+45,High-quality Fashion with excellent features and performance.,Brand S,2025-11-24 09:43:46,0.0
amazon,AMZ00046,Fashion Product 46,Sports,493.02,275.67,4.9,900,Pre-order,Seller 16,4.1,Paid Shipping,False,https://amazon.com/product/46,https://via.placeholder.com/300x300?text=Product+46,High-quality Fashion with excellent features and performance.,Brand T,2025-11-24 09:43:46,0.0
amazon,AMZ00047,Fashion Product 47,Home & Kitchen,413.32,486.19,4.6,1069,Pre-order,Seller 65,4.7,Free Shipping,True,https://amazon.com/product/47,https://via.placeholder.com/300x300?text=Product+47,High-quality Fashion with excellent features and performance.,Brand U,2025-11-24 09:43:46,15.0
amazon,AMZ00048,Fashion Product 48,Sports,184.48,584.37,4.7,4561,Pre-order,Seller 80,4.7,Free Shipping,False,https://amazon.com/product/48,https://via.placeholder.com/300x300?text=Product+48,High-quality Fashion with excellent features and performance.,Brand V,2025-11-24 09:43:46,68.4
amazon,AMZ00049,Fashion Product 49,Electronics,53.26,491.37,4.7,1873,In Stock,Seller 73,4.9,Free Shipping,True,https://amazon.com/product/49,https://via.placeholder.com/300x300?text=Product+49,High-quality Fashion with excellent features and performance.,Brand W,2025-11-24 09:43:46,89.2
amazon,AMZ00050,Fashion Product 50,Electronics,193.25,34.59,4.2,3932,Limited Stock,Seller 71,4.2,Free Shipping,True,https://amazon.com/product/50,https://via.placeholder.com/300x300?text=Product+50,High-quality Fashion with excellent features and performance.,Brand X,2025-11-24 09:43:46,0.0
