platform,product_id,title,category,price,original_price,rating,reviews_count,availability,seller,seller_rating,shipping,verified_seller,url,image_url,description,brand,scraped_at,discount_percent
daraz,DRZ00033,Electronics Item 33,Fashion,22614.98,38102.35,4.3,999,Pre-order,Daraz Seller 26,3.7,Cash on Delivery,False,https://daraz.pk/product/33,https://via.placeholder.com/300x300?text=Item+33,Quality Electronics available in Pakistan with fast delivery.,Brand G,2025-11-24 16:58:03,40.6
daraz,DRZ00034,Electronics Item 34,Beauty,45158.99,57603.03,3.3,755,Out of Stock,Daraz Seller 41,4.7,Free Delivery,False,https://daraz.pk/product/34,https://via.placeholder.com/300x300?text=Item+34,Quality Electronics available in Pakistan with fast delivery.,Brand H,2025-11-24 16:58:03,21.6
daraz,DRZ00035,Electronics Item 35,Home,15116.11,40538.52,3.0,1014,In Stock,Daraz Seller 47,4.2,Free Delivery,False,https://daraz.pk/product/35,https://via.placeholder.com/300x300?text=Item+35,Quality Electronics available in Pakistan with fast delivery.,Brand I,2025-11-24 16:58:03,62.7
daraz,DRZ00036,Electronics Item 36,Home,23050.23,25562.98,3.6,430,In Stock,Daraz Seller 35,4.4,Free Delivery,True,https://daraz.pk/product/36,https://via.placeholder.com/300x300?text=Item+36,Quality Electronics available in Pakistan with fast delivery.,Brand J,2025-11-24 16:58:03,9.8
daraz,DRZ00037,Electronics Item 37,Beauty,11467.96,8631.76,4.0,200,Pre-order,Daraz Seller 56,4.7,Free Delivery,True,https://daraz.pk/product/37,https://via.placeholder.com/300x300?text=Item+37,Quality Electronics available in Pakistan with fast delivery.,Brand K,2025-11-24 16:58:03,0.0
daraz,DRZ00038,Electronics Item 38,Sports,15721.9,14696.6,3.5,972,Pre-order,Daraz Seller 41,4.8,Cash on Delivery,False,https://daraz.pk/product/38,https://via.placeholder.com/300x300?text=Item+38,Quality Electronics available in Pakistan with fast delivery.,Brand L,2025-11-24 16:58:03,0.0
daraz,DRZ00039,Electronics Item 39,Home,37875.96,16881.38,4.5,1299,In Stock,Daraz Seller 85,4.2,Cash on Delivery,False,https://daraz.pk/product/39,https://via.placeholder.com/300x300?text=Item+39,Quality Electronics available in Pakistan with fast delivery.,Brand M,2025-11-24 16:58:03,0.0
daraz,DRZ00040,Electronics Item 40,Home,42702.05,3120.01,4.3,1609,Out of Stock,Daraz Seller 89,4.5,Free Delivery,False,https://daraz.pk/product/40,https://via.placeholder.com/300x300?text=Item+40,Quality Electronics available in Pakistan with fast delivery.,Brand N,2025-11-24 16:58:03,0.0
daraz,DRZ00041,Electronics Item 41,Sports,42007.33,43563.7,4.1,2075,In Stock,Daraz Seller 77,3.5,Free Delivery,True,https://daraz.pk/product/41,https://via.placeholder.com/300x300?text=Item+41,Quality Electronics available in Pakistan with fast delivery.,Brand O,2025-11-24 16:58:03,3.6
daraz,DRZ00042,Electronics Item 42,Fashion,4493.58,39896.43,4.3,108,In Stock,Daraz Seller 18,4.2,Free Delivery,False,https://daraz.pk/product/42,https://via.placeholder.com/300x300?text=Item+42,Quality Electronics available in Pakistan with fast delivery.,Brand P,2025-11-24 16:58:03,88.7
daraz,DRZ00043,Electronics Item 43,Sports,44764.54,636.47,3.9,1877,Out of Stock,Daraz Seller 54,4.4,Cash on Delivery,True,https://daraz.pk/product/43,https://via.placeholder.com/300x300?text=Item+43,Quality Electronics available in Pakistan with fast delivery.,Brand Q,2025-11-24 16:58:03,0.0
daraz,DRZ00044,Electronics Item 44,Sports,31258.56,10535.9,3.0,851,Pre-order,Daraz Seller 41,3.8,Cash on Delivery,True,https://daraz.pk/product/44,https://via.placeholder.com/300x300?text=Item+44,Quality Electronics available in Pakistan with fast delivery.,Brand R,2025-11-24 16:58:03,0.0
daraz,DRZ00045,Electronics Item 45,Home,29768.77,10609.54,3.4,1203,Pre-order,Daraz Seller 34,4.1,Free Delivery,False,https://daraz.pk/product/45,https://via.placeholder.com/300x300?text=Item+45,Quality Electronics available in Pakistan with fast delivery.,Brand S,2025-11-24 16:58:03,0.0
daraz,DRZ00046,Electronics Item 46,Sports,9501.49,1936.95,4.4,1111,In Stock,Daraz Seller 44,3.5,Cash on Delivery,True,https://daraz.pk/product/46,https://via.placeholder.com/300x300?text=Item+46,Quality Electronics available in Pakistan with fast delivery.,Brand T,2025-11-24 16:58:03,0.0
daraz,DRZ00047,Electronics Item 47,Sports,43655.72,27000.92,4.4,283,Pre-order,Daraz Seller 41,3.6,Free Delivery,True,https://daraz.pk/product/47,https://via.placeholder.com/300x300?text=Item+47,Quality Electronics available in Pakistan with fast delivery.,Brand U,2025-11-24 16:58:03,0.0
daraz,DRZ00048,Electronics Item 48,Beauty,21075.16,23195.53,3.9,213,Pre-order,Daraz Seller 41,3.9,Free Delivery,False,https://daraz.pk/product/48,https://via.placeholder.com/300x300?text=Item+48,Quality Electronics available in Pakistan with fast delivery.,Brand V,2025-11-24 16:58:03,9.1
daraz,DRZ00049,Electronics Item 49,Home,29522.38,49234.46,3.4,620,Pre-order,Daraz Seller 52,4.7,Cash on Delivery,True,https://daraz.pk/product/49,https://via.placeholder.com/300x300?text=Item+49,Quality Electronics available in Pakistan with fast delivery.,Brand W,2025-11-24 16:58:03,40.0
daraz,DRZ00050,Electronics Item 50,Fashion,17913.66,59972.46,3.3,1028,Out of Stock,Daraz Seller 56,4.2,Cash on Delivery,True,https://daraz.pk/product/50,https://via.placeholder.com/300x300?text=Item+50,Quality Electronics available in Pakistan with fast delivery.,Brand X,2025-11-24 16:58:03,70.1
