platform,product_id,title,category,price,original_price,rating,reviews_count,availability,seller,seller_rating,shipping,verified_seller,url,image_url,description,brand,scraped_at,discount_percent
daraz,DRZ00019,Beauty Item 19,Home,25045.09,20881.74,4.5,1721,In Stock,Daraz Seller 3,4.3,Cash on Delivery,True,https://daraz.pk/product/19,https://via.placeholder.com/300x300?text=Item+19,Quality Beauty available in Pakistan with fast delivery.,Brand S,2025-11-27 22:06:53,0.0
daraz,DRZ00020,Beauty Item 20,Sports,9859.71,5077.37,4.6,337,In Stock,Daraz Seller 48,4.6,Free Delivery,False,https://daraz.pk/product/20,https://via.placeholder.com/300x300?text=Item+20,Quality Beauty available in Pakistan with fast delivery.,Brand T,2025-11-27 22:06:53,0.0
daraz,DRZ00021,Beauty Item 21,Home,12030.29,4753.98,4.6,868,Pre-order,Daraz Seller 55,3.7,Cash on Delivery,False,https://daraz.pk/product/21,https://via.placeholder.com/300x300?text=Item+21,Quality Beauty available in Pakistan with fast delivery.,Brand U,2025-11-27 22:06:53,0.0
daraz,DRZ00022,Beauty Item 22,Fashion,14048.99,59837.98,4.0,191,Pre-order,Daraz Seller 10,4.3,Cash on Delivery,True,https://daraz.pk/product/22,https://via.placeholder.com/300x300?text=Item+22,Quality Beauty available in Pakistan with fast delivery.,Brand V,2025-11-27 22:06:53,76.5
daraz,DRZ00023,Beauty Item 23,Electronics,18589.56,11031.27,4.7,2117,Pre-order,Daraz Seller 31,5.0,Free Delivery,False,https://daraz.pk/product/23,https://via.placeholder.com/300x300?text=Item+23,Quality Beauty available in Pakistan with fast delivery.,Brand W,2025-11-27 22:06:53,0.0
daraz,DRZ00024,Beauty Item 24,Beauty,10643.72,946.03,3.1,2638,Out of Stock,Daraz Seller 13,4.9,Free Delivery,True,https://daraz.pk/product/24,https://via.placeholder.com/300x300?text=Item+24,Quality Beauty available in Pakistan with fast delivery.,Brand X,2025-11-27 22:06:53,0.0
daraz,DRZ00025,Beauty Item 25,Electronics,39520.98,26343.2,4.7,89,In Stock,Daraz Seller 84,4.9,Free Delivery,True,https://daraz.pk/product/25,https://via.placeholder.com/300x300?text=Item+25,Quality Beauty available in Pakistan with fast delivery.,Brand Y,2025-11-27 22:06:53,0.0
daraz,DRZ00026,Beauty Item 26,Fashion,9549.1,40965.37,4.2,1098,Out of Stock,Daraz Seller 3,4.8,Free Delivery,False,https://daraz.pk/product/26,https://via.placeholder.com/300x300?text=Item+26,Quality Beauty available in Pakistan with fast delivery.,Brand Z,2025-11-27 22:06:53,76.7
daraz,DRZ00027,Beauty Item 27,Fashion,49345.73,10360.16,3.1,798,In Stock,Daraz Seller 52,3.6,Free Delivery,True,https://daraz.pk/product/27,https://via.placeholder.com/300x300?text=Item+27,Quality Beauty available in Pakistan with fast delivery.,Brand A,2025-11-27 22:06:53,0.0
daraz,DRZ00028,Beauty Item 28,Fashion,11329.68,13439.11,4.8,358,Out of Stock,Daraz Seller 97,3.7,Free Delivery,True,https://daraz.pk/product/28,https://via.placeholder.com/300x300?text=Item+28,Quality Beauty available in Pakistan with fast delivery.,Brand B,2025-11-27 22:06:53,15.7
daraz,DRZ00029,Beauty Item 29,Sports,13346.19,45180.13,3.5,2157,Pre-order,Daraz Seller 34,3.7,Free Delivery,True,https://daraz.pk/product/29,https://via.placeholder.com/300x300?text=Item+29,Quality Beauty available in Pakistan with fast delivery.,Brand C,2025-11-27 22:06:53,70.5
daraz,DRZ00030,Beauty Item 30,Electronics,3696.47,39235.84,4.4,2643,In Stock,Daraz Seller 39,4.7,Cash on Delivery,False,https://daraz.pk/product/30,https://via.placeholder.com/300x300?text=Item+30,Quality Beauty available in Pakistan with fast delivery.,Brand D,2025-11-27 22:06:53,90.6
daraz,DRZ00031,Beauty Item 31,Sports,5364.91,19000.48,4.5,940,Out of Stock,Daraz Seller 76,3.6,Free Delivery,False,https://daraz.pk/product/31,https://via.placeholder.com/300x300?text=Item+31,Quality Beauty available in Pakistan with fast delivery.,Brand E,2025-11-27 22:06:53,71.8
daraz,DRZ00032,Beauty Item 32,Sports,17959.78,37175.7,3.9,425,In Stock,Daraz Seller 17,4.7,Free Delivery,False,https://daraz.pk/product/32,https://via.placeholder.com/300x300?text=Item+32,Quality Beauty available in Pakistan with fast delivery.,Brand F,2025-11-27 22:06:53,51.7
daraz,DRZ00033,Beauty Item 33,Electronics,8947.38,27228.88,3.8,2458,Pre-order,Daraz Seller 23,3.9,Cash on Delivery,False,https://daraz.pk/product/33,https://via.placeholder.com/300x300?text=Item+33,Quality Beauty available in Pakistan with fast delivery.,Brand G,2025-11-27 22:06:53,67.1
daraz,DRZ00034,Beauty Item 34,Fashion,23957.69,29712.91,4.5,1403,Out of Stock,Daraz Seller 4,4.7,Cash on Delivery,True,https://daraz.pk/product/34,https://via.placeholder.com/300x300?text=Item+34,Quality Beauty available in Pakistan with fast delivery.,Brand H,2025-11-27 22:06:53,19.4
daraz,DRZ00035,Beauty Item 35,Sports,1001.01,11941.35,3.6,795,Out of Stock,Daraz Seller 77,4.4,Free Delivery,False,https://daraz.pk/product/35,https://via.placeholder.com/300x300?text=Item+35,Quality Beauty available in Pakistan with fast delivery.,Brand I,2025-11-27 22:06:53,91.6
daraz,DRZ00036,Beauty Item 36,Home,10974.72,16577.6,3.5,1308,In Stock,Daraz Seller 19,4.0,Cash on Delivery,False,https://daraz.pk/product/36,https://via.placeholder.com/300x300?text=Item+36,Quality Beauty available in Pakistan with fast delivery.,Brand J,2025-11-27 22:06:53,33.8
daraz,DRZ00037,Beauty Item 37,Beauty,32417.14,6063.19,3.4,672,Pre-order,Daraz Seller 45,4.9,Cash on Delivery,False,https://daraz.pk/product/37,https://via.placeholder.com/300x300?text=Item+37,Quality Beauty available in Pakistan with fast delivery.,Brand K,2025-11-27 22:06:53,0.0
daraz,DRZ00038,Beauty Item 38,Home,11303.21,38351.55,4.1,1472,Pre-order,Daraz Seller 56,5.0,Free Delivery,False,https://daraz.pk/product/38,https://via.placeholder.com/300x300?text=Item+38,Quality Beauty available in Pakistan with fast delivery.,Brand L,2025-11-27 22:06:53,70.5
daraz,DRZ00039,Beauty Item 39,Beauty,16604.67,54375.38,4.1,741,Pre-order,Daraz Seller 45,4.0,Cash on Delivery,True,https://daraz.pk/product/39,https://via.placeholder.com/300x300?text=Item+39,Quality Beauty available in Pakistan with fast delivery.,Brand M,2025-11-27 22:06:53,69.5
daraz,DRZ00040,Beauty Item 40,Beauty,26112.33,57898.51,5.0,596,In Stock,Daraz Seller 73,3.6,Cash on Delivery,True,https://daraz.pk/product/40,https://via.placeholder.com/300x300?text=Item+40,Quality Beauty available in Pakistan with fast delivery.,Brand N,2025-11-27 22:06:53,54.9
daraz,DRZ00041,Beauty Item 41,Electronics,39964.92,17974.08,3.2,460,Pre-order,Daraz Seller 35,4.3,Cash on Delivery,True,https://daraz.pk/product/41,https://via.placeholder.com/300x300?text=Item+41,Quality Beauty available in Pakistan with fast delivery.,Brand O,2025-11-27 22:06:53,0.0
daraz,DRZ00042,Beauty Item 42,Sports,44373.36,51036.68,4.2,2048,In Stock,Daraz Seller 94,4.0,Free Delivery,False,https://daraz.pk/product/42,https://via.placeholder.com/300x300?text=Item+42,Quality Beauty available in Pakistan with fast delivery.,Brand P,2025-11-27 22:06:53,13.1
daraz,DRZ00043,Beauty Item 43,Home,45932.07,31301.23,4.3,2114,Out of Stock,Daraz Seller 26,4.1,Free Delivery,True,https://daraz.pk/product/43,https://via.placeholder.com/300x300?text=Item+43,Quality Beauty available in Pakistan with fast delivery.,Brand Q,2025-11-27 22:06:53,0.0
daraz,DRZ00044,Beauty Item 44,Sports,22384.0,45150.54,4.5,250,Pre-order,Daraz Seller 2,3.9,Free Delivery,False,https://daraz.pk/product/44,https://via.placeholder.com/300x300?text=Item+44,Quality Beauty available in Pakistan with fast delivery.,Brand R,2025-11-27 22:06:53,50.4
daraz,DRZ00045,Beauty Item 45,Electronics,44339.1,50266.18,3.9,22,Out of Stock,Daraz Seller 59,4.1,Free Delivery,False,https://daraz.pk/product/45,https://via.placeholder.com/300x300?text=Item+45,Quality Beauty available in Pakistan with fast delivery.,Brand S,2025-11-27 22:06:53,11.8
daraz,DRZ00046,Beauty Item 46,Fashion,25070.13,38339.97,4.3,1978,Out of Stock,Daraz Seller 50,4.7,Cash on Delivery,True,https://daraz.pk/product/46,https://via.placeholder.com/300x300?text=Item+46,Quality Beauty available in Pakistan with fast delivery.,Brand T,2025-11-27 22:06:53,34.6
daraz,DRZ00047,Beauty Item 47,Electronics,14912.36,37110.94,3.0,2356,Pre-order,Daraz Seller 33,3.9,Cash on Delivery,True,https://daraz.pk/product/47,https://via.placeholder.com/300x300?text=Item+47,Quality Beauty available in Pakistan with fast delivery.,Brand U,2025-11-27 22:06:53,59.8
daraz,DRZ00048,Beauty Item 48,Sports,35716.09,12680.99,3.0,433,Pre-order,Daraz Seller 79,4.8,Cash on Delivery,True,https://daraz.pk/product/48,https://via.placeholder.com/300x300?text=Item+48,Quality Beauty available in Pakistan with fast delivery.,Brand V,2025-11-27 22:06:53,0.0
daraz,DRZ00049,Beauty Item 49,Beauty,42312.53,29798.42,3.9,454,In Stock,Daraz Seller 78,4.9,Free Delivery,True,https://daraz.pk/product/49,https://via.placeholder.com/300x300?text=Item+49,Quality Beauty available in Pakistan with fast delivery.,Brand W,2025-11-27 22:06:53,0.0
daraz,DRZ00050,Beauty Item 50,Home,49313.89,19459.64,4.0,2299,Out of Stock,Daraz Seller 56,3.9,Cash on Delivery,True,https://daraz.pk/product/50,https://via.placeholder.com/300x300?text=Item+50,Quality Beauty available in Pakistan with fast delivery.,Brand X,2025-11-27 22:06:53,0.0
