platform,product_id,title,category,price,original_price,rating,reviews_count,availability,seller,seller_rating,shipping,prime_eligible,url,image_url,description,brand,scraped_at,discount_percent
amazon,AMZ00032,Fashion Product 32,Sports,375.53,526.59,3.7,545,Pre-order,Seller 30,4.5,Paid Shipping,True,https://amazon.com/product/32,https://via.placeholder.com/300x300?text=Product+32,High-quality Fashion with excellent features and performance.,Brand F,2025-11-24 00:57:53,28.7
amazon,AMZ00033,Fashion Product 33,Sports,306.03,47.61,3.7,2418,Limited Stock,Seller 10,4.5,Free Shipping,False,https://amazon.com/product/33,https://via.placeholder.com/300x300?text=Product+33,High-quality Fashion with excellent features and performance.,Brand G,2025-11-24 00:57:53,0.0
amazon,AMZ00034,Fashion Product 34,Books,59.86,55.64,3.9,3806,Pre-order,Seller 1,4.5,Free Shipping,False,https://amazon.com/product/34,https://via.placeholder.com/300x300?text=Product+34,High-quality Fashion with excellent features and performance.,Brand H,2025-11-24 00:57:53,0.0
amazon,AMZ00035,Fashion Product 35,Books,45.16,362.46,4.3,3388,Limited Stock,Seller 21,4.2,Paid Shipping,True,https://amazon.com/product/35,https://via.placeholder.com/300x300?text=Product+35,High-quality Fashion with excellent features and performance.,Brand I,2025-11-24 00:57:53,87.5
amazon,AMZ00036,Fashion Product 36,Books,412.93,233.15,3.6,1463,Limited Stock,Seller 4,4.9,Paid Shipping,True,https://amazon.com/product/36,https://via.placeholder.com/300x300?text=Product+36,High-quality Fashion with excellent features and performance.,Brand J,2025-11-24 00:57:53,0.0
amazon,AMZ00037,Fashion Product 37,Home & Kitchen,11.16,395.78,4.8,44,In Stock,Seller 50,4.5,Free Shipping,True,https://amazon.com/product/37,https://via.placeholder.com/300x300?text=Product+37,High-quality Fashion with excellent features and performance.,Brand K,2025-11-24 00:57:53,97.2
amazon,AMZ00038,Fashion Product 38,Home & Kitchen,454.7,84.67,4.1,3368,Pre-order,Seller 63,4.2,Paid Shipping,False,https://amazon.com/product/38,https://via.placeholder.com/300x300?text=Product+38,High-quality Fashion with excellent features and performance.,Brand L,2025-11-24 00:57:53,0.0
amazon,AMZ00039,Fashion Product 39,Fashion,165.21,472.1,4.7,81,In Stock,Seller 26,4.2,Paid Shipping,True,https://amazon.com/product/39,https://via.placeholder.com/300x300?text=Product+39,High-quality Fashion with excellent features and performance.,Brand M,2025-11-24 00:57:53,65.0
amazon,AMZ00040,Fashion Product 40,Fashion,318.61,99.31,4.1,736,In Stock,Seller 96,4.2,Paid Shipping,True,https://amazon.com/product/40,https://via.placeholder.com/300x300?text=Product+40,High-quality Fashion with excellent features and performance.,Brand N,2025-11-24 00:57:53,0.0
amazon,AMZ00041,Fashion Product 41,Electronics,274.58,288.16,4.4,4214,Pre-order,Seller 79,4.5,Free Shipping,False,https://amazon.com/product/41,https://via.placeholder.com/300x300?text=Product+41,High-quality Fashion with excellent features and performance.,Brand O,2025-11-24 00:57:53,4.7
amazon,AMZ00042,Fashion Product 42,Fashion,23.34,164.82,3.8,4706,In Stock,Seller 19,4.2,Free Shipping,True,https://amazon.com/product/42,https://via.placeholder.com/300x300?text=Product+42,High-quality Fashion with excellent features and performance.,Brand P,2025-11-24 00:57:53,85.8
amazon,AMZ00043,Fashion Product 43,Sports,193.48,174.53,4.1,1865,Pre-order,Seller 60,4.5,Paid Shipping,True,https://amazon.com/product/43,https://via.placeholder.com/300x300?text=Product+43,High-quality Fashion with excellent features and performance.,Brand Q,2025-11-24 00:57:53,0.0
amazon,AMZ00044,Fashion Product 44,Fashion,477.2,192.6,4.0,4896,Pre-order,Seller 9,4.2,Paid Shipping,True,https://amazon.com/product/44,https://via.placeholder.com/300x300?text=Product+44,High-quality Fashion with excellent features and performance.,Brand R,2025-11-24 00:57:53,0.0
amazon,AMZ00045,Fashion Product 45,Books,216.94,300.18,4.8,1433,Pre-order,Seller 58,4.3,Free Shipping,False,https://amazon.com/product/45,https://via.placeholder.com/300x300?text=Product+45,High-quality Fashion with excellent features and performance.,Brand S,2025-11-24 00:57:53,27.7
amazon,AMZ00046,Fashion Product 46,Fashion,384.2,326.46,4.9,3625,In Stock,Seller 57,4.8,Paid Shipping,True,https://amazon.com/product/46,https://via.placeholder.com/300x300?text=Product+46,High-quality Fashion with excellent features and performance.,Brand T,2025-11-24 00:57:53,0.0
amazon,AMZ00047,Fashion Product 47,Electronics,152.81,572.54,4.7,509,Limited Stock,Seller 4,4.7,Free Shipping,True,https://amazon.com/product/47,https://via.placeholder.com/300x300?text=Product+47,High-quality Fashion with excellent features and performance.,Brand U,2025-11-24 00:57:53,73.3
amazon,AMZ00048,Fashion Product 48,Home & Kitchen,313.64,112.1,4.8,4109,Limited Stock,Seller 75,4.1,Free Shipping,False,https://amazon.com/product/48,https://via.placeholder.com/300x300?text=Product+48,High-quality Fashion with excellent features and performance.,Brand V,2025-11-24 00:57:53,0.0
amazon,AMZ00049,Fashion Product 49,Sports,338.47,472.85,4.5,4493,In Stock,Seller 40,4.0,Paid Shipping,False,https://amazon.com/product/49,https://via.placeholder.com/300x300?text=Product+49,High-quality Fashion with excellent features and performance.,Brand W,2025-11-24 00:57:53,28.4
amazon,AMZ00050,Fashion Product 50,Books,36.98,515.33,4.2,423,Limited Stock,Seller 77,4.9,Paid Shipping,False,https://amazon.com/product/50,https://via.placeholder.com/300x300?text=Product+50,High-quality Fashion with excellent features and performance.,Brand X,2025-11-24 00:57:53,92.8
