platform,product_id,title,category,price,original_price,rating,reviews_count,availability,seller,seller_rating,shipping,verified_seller,url,image_url,description,brand,scraped_at,discount_percent
daraz,DRZ00011,Electronics Item 11,Beauty,6291.53,30774.09,3.9,2719,Pre-order,Daraz Seller 29,3.5,Cash on Delivery,False,https://daraz.pk/product/11,https://via.placeholder.com/300x300?text=Item+11,Quality Electronics available in Pakistan with fast delivery.,Brand K,2025-11-24 17:55:42,79.6
daraz,DRZ00012,Electronics Item 12,Sports,19603.93,38733.48,3.0,2870,Pre-order,Daraz Seller 37,4.6,Free Delivery,False,https://daraz.pk/product/12,https://via.placeholder.com/300x300?text=Item+12,Quality Electronics available in Pakistan with fast delivery.,Brand L,2025-11-24 17:55:42,49.4
daraz,DRZ00013,Electronics Item 13,Sports,43444.88,16818.87,3.2,2931,In Stock,Daraz Seller 73,4.4,Cash on Delivery,False,https://daraz.pk/product/13,https://via.placeholder.com/300x300?text=Item+13,Quality Electronics available in Pakistan with fast delivery.,Brand M,2025-11-24 17:55:42,0.0
daraz,DRZ00014,Electronics Item 14,Electronics,9295.65,42399.12,4.4,1695,Out of Stock,Daraz Seller 20,4.6,Free Delivery,False,https://daraz.pk/product/14,https://via.placeholder.com/300x300?text=Item+14,Quality Electronics available in Pakistan with fast delivery.,Brand N,2025-11-24 17:55:42,78.1
daraz,DRZ00015,Electronics Item 15,Beauty,40396.03,18769.32,4.0,2882,Out of Stock,Daraz Seller 61,4.2,Cash on Delivery,False,https://daraz.pk/product/15,https://via.placeholder.com/300x300?text=Item+15,Quality Electronics available in Pakistan with fast delivery.,Brand O,2025-11-24 17:55:42,0.0
daraz,DRZ00016,Electronics Item 16,Electronics,26313.69,54229.91,4.8,375,Out of Stock,Daraz Seller 62,4.0,Free Delivery,True,https://daraz.pk/product/16,https://via.placeholder.com/300x300?text=Item+16,Quality Electronics available in Pakistan with fast delivery.,Brand P,2025-11-24 17:55:42,51.5
daraz,DRZ00017,Electronics Item 17,Sports,28478.73,55539.01,4.7,2145,Out of Stock,Daraz Seller 48,4.7,Cash on Delivery,False,https://daraz.pk/product/17,https://via.placeholder.com/300x300?text=Item+17,Quality Electronics available in Pakistan with fast delivery.,Brand Q,2025-11-24 17:55:42,48.7
daraz,DRZ00018,Electronics Item 18,Beauty,7450.46,50095.49,4.4,2117,Out of Stock,Daraz Seller 78,4.7,Cash on Delivery,True,https://daraz.pk/product/18,https://via.placeholder.com/300x300?text=Item+18,Quality Electronics available in Pakistan with fast delivery.,Brand R,2025-11-24 17:55:42,85.1
daraz,DRZ00019,Electronics Item 19,Fashion,33457.69,5037.83,3.4,1839,Pre-order,Daraz Seller 60,4.5,Cash on Delivery,True,https://daraz.pk/product/19,https://via.placeholder.com/300x300?text=Item+19,Quality Electronics available in Pakistan with fast delivery.,Brand S,2025-11-24 17:55:42,0.0
daraz,DRZ00020,Electronics Item 20,Sports,14350.85,8217.46,3.5,2370,Out of Stock,Daraz Seller 53,4.2,Cash on Delivery,True,https://daraz.pk/product/20,https://via.placeholder.com/300x300?text=Item+20,Quality Electronics available in Pakistan with fast delivery.,Brand T,2025-11-24 17:55:42,0.0
daraz,DRZ00021,Electronics Item 21,Electronics,10850.3,726.84,4.2,269,Pre-order,Daraz Seller 43,3.6,Free Delivery,True,https://daraz.pk/product/21,https://via.placeholder.com/300x300?text=Item+21,Quality Electronics available in Pakistan with fast delivery.,Brand U,2025-11-24 17:55:42,0.0
daraz,DRZ00022,Electronics Item 22,Beauty,15400.42,50104.33,3.3,2289,In Stock,Daraz Seller 3,4.7,Cash on Delivery,False,https://daraz.pk/product/22,https://via.placeholder.com/300x300?text=Item+22,Quality Electronics available in Pakistan with fast delivery.,Brand V,2025-11-24 17:55:42,69.3
daraz,DRZ00023,Electronics Item 23,Electronics,28421.51,35992.04,4.6,2781,Out of Stock,Daraz Seller 59,4.7,Free Delivery,False,https://daraz.pk/product/23,https://via.placeholder.com/300x300?text=Item+23,Quality Electronics available in Pakistan with fast delivery.,Brand W,2025-11-24 17:55:42,21.0
daraz,DRZ00024,Electronics Item 24,Home,33753.78,34858.57,3.8,1102,Pre-order,Daraz Seller 46,4.4,Free Delivery,False,https://daraz.pk/product/24,https://via.placeholder.com/300x300?text=Item+24,Quality Electronics available in Pakistan with fast delivery.,Brand X,2025-11-24 17:55:42,3.2
daraz,DRZ00025,Electronics Item 25,Electronics,14715.0,33910.67,3.7,1116,In Stock,Daraz Seller 34,4.6,Free Delivery,False,https://daraz.pk/product/25,https://via.placeholder.com/300x300?text=Item+25,Quality Electronics available in Pakistan with fast delivery.,Brand Y,2025-11-24 17:55:42,56.6
daraz,DRZ00026,Electronics Item 26,Fashion,3202.13,31181.13,3.1,768,In Stock,Daraz Seller 51,3.8,Free Delivery,True,https://daraz.pk/product/26,https://via.placeholder.com/300x300?text=Item+26,Quality Electronics available in Pakistan with fast delivery.,Brand Z,2025-11-24 17:55:42,89.7
daraz,DRZ00027,Electronics Item 27,Home,21798.99,58206.25,3.2,1273,In Stock,Daraz Seller 29,3.7,Cash on Delivery,False,https://daraz.pk/product/27,https://via.placeholder.com/300x300?text=Item+27,Quality Electronics available in Pakistan with fast delivery.,Brand A,2025-11-24 17:55:42,62.5
daraz,DRZ00028,Electronics Item 28,Sports,32607.92,41207.32,4.8,1978,Out of Stock,Daraz Seller 14,4.2,Free Delivery,False,https://daraz.pk/product/28,https://via.placeholder.com/300x300?text=Item+28,Quality Electronics available in Pakistan with fast delivery.,Brand B,2025-11-24 17:55:42,20.9
daraz,DRZ00029,Electronics Item 29,Home,34198.43,11215.54,4.0,2874,Pre-order,Daraz Seller 63,4.5,Cash on Delivery,True,https://daraz.pk/product/29,https://via.placeholder.com/300x300?text=Item+29,Quality Electronics available in Pakistan with fast delivery.,Brand C,2025-11-24 17:55:42,0.0
daraz,DRZ00030,Electronics Item 30,Beauty,18655.33,22606.66,4.2,1337,In Stock,Daraz Seller 99,3.7,Free Delivery,True,https://daraz.pk/product/30,https://via.placeholder.com/300x300?text=Item+30,Quality Electronics available in Pakistan with fast delivery.,Brand D,2025-11-24 17:55:42,17.5
daraz,DRZ00031,Electronics Item 31,Electronics,17182.01,59247.68,4.3,1030,Pre-order,Daraz Seller 50,4.1,Cash on Delivery,False,https://daraz.pk/product/31,https://via.placeholder.com/300x300?text=Item+31,Quality Electronics available in Pakistan with fast delivery.,Brand E,2025-11-24 17:55:42,71.0
daraz,DRZ00032,Electronics Item 32,Electronics,22493.54,19047.42,4.9,2885,In Stock,Daraz Seller 46,4.6,Cash on Delivery,False,https://daraz.pk/product/32,https://via.placeholder.com/300x300?text=Item+32,Quality Electronics available in Pakistan with fast delivery.,Brand F,2025-11-24 17:55:42,0.0
daraz,DRZ00033,Electronics Item 33,Electronics,49076.57,19241.05,3.3,2341,Pre-order,Daraz Seller 86,4.8,Free Delivery,True,https://daraz.pk/product/33,https://via.placeholder.com/300x300?text=Item+33,Quality Electronics available in Pakistan with fast delivery.,Brand G,2025-11-24 17:55:42,0.0
daraz,DRZ00034,Electronics Item 34,Sports,3509.71,54691.0,3.3,1851,Out of Stock,Daraz Seller 54,4.8,Cash on Delivery,False,https://daraz.pk/product/34,https://via.placeholder.com/300x300?text=Item+34,Quality Electronics available in Pakistan with fast delivery.,Brand H,2025-11-24 17:55:42,93.6
daraz,DRZ00035,Electronics Item 35,Fashion,19972.05,25400.28,4.5,1947,Out of Stock,Daraz Seller 22,4.4,Free Delivery,True,https://daraz.pk/product/35,https://via.placeholder.com/300x300?text=Item+35,Quality Electronics available in Pakistan with fast delivery.,Brand I,2025-11-24 17:55:42,21.4
daraz,DRZ00036,Electronics Item 36,Electronics,43823.45,1451.41,4.0,1149,Pre-order,Daraz Seller 77,4.5,Free Delivery,True,https://daraz.pk/product/36,https://via.placeholder.com/300x300?text=Item+36,Quality Electronics available in Pakistan with fast delivery.,Brand J,2025-11-24 17:55:42,0.0
daraz,DRZ00037,Electronics Item 37,Beauty,33360.48,45967.49,3.2,210,Pre-order,Daraz Seller 80,4.0,Free Delivery,True,https://daraz.pk/product/37,https://via.placeholder.com/300x300?text=Item+37,Quality Electronics available in Pakistan with fast delivery.,Brand K,2025-11-24 17:55:42,27.4
daraz,DRZ00038,Electronics Item 38,Home,3352.0,31642.18,4.6,2520,In Stock,Daraz Seller 80,5.0,Free Delivery,True,https://daraz.pk/product/38,https://via.placeholder.com/300x300?text=Item+38,Quality Electronics available in Pakistan with fast delivery.,Brand L,2025-11-24 17:55:42,89.4
daraz,DRZ00039,Electronics Item 39,Sports,14100.99,58656.95,5.0,2718,In Stock,Daraz Seller 8,3.8,Cash on Delivery,False,https://daraz.pk/product/39,https://via.placeholder.com/300x300?text=Item+39,Quality Electronics available in Pakistan with fast delivery.,Brand M,2025-11-24 17:55:42,76.0
daraz,DRZ00040,Electronics Item 40,Electronics,6428.89,16070.41,4.5,2892,Out of Stock,Daraz Seller 21,3.8,Free Delivery,False,https://daraz.pk/product/40,https://via.placeholder.com/300x300?text=Item+40,Quality Electronics available in Pakistan with fast delivery.,Brand N,2025-11-24 17:55:42,60.0
daraz,DRZ00041,Electronics Item 41,Home,33768.55,53609.54,4.9,2749,Out of Stock,Daraz Seller 80,3.7,Cash on Delivery,True,https://daraz.pk/product/41,https://via.placeholder.com/300x300?text=Item+41,Quality Electronics available in Pakistan with fast delivery.,Brand O,2025-11-24 17:55:42,37.0
daraz,DRZ00042,Electronics Item 42,Sports,38862.46,8799.53,4.7,1659,Out of Stock,Daraz Seller 79,4.1,Cash on Delivery,True,https://daraz.pk/product/42,https://via.placeholder.com/300x300?text=Item+42,Quality Electronics available in Pakistan with fast delivery.,Brand P,2025-11-24 17:55:42,0.0
daraz,DRZ00043,Electronics Item 43,Home,11833.65,24570.33,4.8,2983,In Stock,Daraz Seller 96,3.7,Free Delivery,True,https://daraz.pk/product/43,https://via.placeholder.com/300x300?text=Item+43,Quality Electronics available in Pakistan with fast delivery.,Brand Q,2025-11-24 17:55:42,51.8
daraz,DRZ00044,Electronics Item 44,Home,13809.34,20660.7,3.3,844,Pre-order,Daraz Seller 97,4.9,Free Delivery,False,https://daraz.pk/product/44,https://via.placeholder.com/300x300?text=Item+44,Quality Electronics available in Pakistan with fast delivery.,Brand R,2025-11-24 17:55:42,33.2
daraz,DRZ00045,Electronics Item 45,Fashion,13239.87,5989.14,4.2,1544,Pre-order,Daraz Seller 81,4.2,Cash on Delivery,False,https://daraz.pk/product/45,https://via.placeholder.com/300x300?text=Item+45,Quality Electronics available in Pakistan with fast delivery.,Brand S,2025-11-24 17:55:42,0.0
daraz,DRZ00046,Electronics Item 46,Electronics,38216.32,10416.02,4.0,2419,In Stock,Daraz Seller 54,4.4,Cash on Delivery,False,https://daraz.pk/product/46,https://via.placeholder.com/300x300?text=Item+46,Quality Electronics available in Pakistan with fast delivery.,Brand T,2025-11-24 17:55:42,0.0
daraz,DRZ00047,Electronics Item 47,Home,38356.71,22985.12,4.7,1953,Pre-order,Daraz Seller 65,4.0,Cash on Delivery,True,https://daraz.pk/product/47,https://via.placeholder.com/300x300?text=Item+47,Quality Electronics available in Pakistan with fast delivery.,Brand U,2025-11-24 17:55:42,0.0
daraz,DRZ00048,Electronics Item 48,Home,35498.35,47184.83,3.9,2939,Pre-order,Daraz Seller 31,3.5,Cash on Delivery,False,https://daraz.pk/product/48,https://via.placeholder.com/300x300?text=Item+48,Quality Electronics available in Pakistan with fast delivery.,Brand V,2025-11-24 17:55:42,24.8
daraz,DRZ00049,Electronics Item 49,Electronics,12925.45,12432.09,3.1,167,In Stock,Daraz Seller 20,5.0,Cash on Delivery,True,https://daraz.pk/product/49,https://via.placeholder.com/300x300?text=Item+49,Quality Electronics available in Pakistan with fast delivery.,Brand W,2025-11-24 17:55:42,0.0
daraz,DRZ00050,Electronics Item 50,Beauty,21227.81,33937.15,4.7,1093,Pre-order,Daraz Seller 84,4.7,Free Delivery,False,https://daraz.pk/product/50,https://via.placeholder.com/300x300?text=Item+50,Quality Electronics available in Pakistan with fast delivery.,Brand X,2025-11-24 17:55:42,37.4
