platform,product_id,title,category,price,original_price,rating,reviews_count,availability,seller,seller_rating,shipping,prime_eligible,url,image_url,description,brand,scraped_at,discount_percent
amazon,AMZ00032,Fashion Product 32,Fashion,354.58,328.85,4.0,1262,Pre-order,Seller 16,4.1,Free Shipping,False,https://amazon.com/product/32,https://via.placeholder.com/300x300?text=Product+32,High-quality Fashion with excellent features and performance.,Brand F,2025-11-24 00:58:54,0.0
amazon,AMZ00033,Fashion Product 33,Fashion,210.4,387.99,4.7,498,In Stock,Seller 82,4.3,Free Shipping,False,https://amazon.com/product/33,https://via.placeholder.com/300x300?text=Product+33,High-quality Fashion with excellent features and performance.,Brand G,2025-11-24 00:58:54,45.8
amazon,AMZ00034,Fashion Product 34,Books,396.7,360.65,4.2,1904,Pre-order,Seller 22,4.0,Free Shipping,True,https://amazon.com/product/34,https://via.placeholder.com/300x300?text=Product+34,High-quality Fashion with excellent features and performance.,Brand H,2025-11-24 00:58:54,0.0
amazon,AMZ00035,Fashion Product 35,Sports,276.19,539.44,3.7,4853,Limited Stock,Seller 93,4.4,Paid Shipping,False,https://amazon.com/product/35,https://via.placeholder.com/300x300?text=Product+35,High-quality Fashion with excellent features and performance.,Brand I,2025-11-24 00:58:54,48.8
amazon,AMZ00036,Fashion Product 36,Home & Kitchen,446.95,160.77,4.4,2737,In Stock,Seller 73,4.2,Free Shipping,False,https://amazon.com/product/36,https://via.placeholder.com/300x300?text=Product+36,High-quality Fashion with excellent features and performance.,Brand J,2025-11-24 00:58:54,0.0
amazon,AMZ00037,Fashion Product 37,Sports,41.27,344.72,3.8,4335,Limited Stock,Seller 61,4.4,Free Shipping,False,https://amazon.com/product/37,https://via.placeholder.com/300x300?text=Product+37,High-quality Fashion with excellent features and performance.,Brand K,2025-11-24 00:58:54,88.0
amazon,AMZ00038,Fashion Product 38,Home & Kitchen,145.48,581.31,4.9,728,Pre-order,Seller 14,4.0,Paid Shipping,False,https://amazon.com/product/38,https://via.placeholder.com/300x300?text=Product+38,High-quality Fashion with excellent features and performance.,Brand L,2025-11-24 00:58:54,75.0
amazon,AMZ00039,Fashion Product 39,Sports,43.19,52.26,4.3,2245,Pre-order,Seller 28,4.1,Free Shipping,False,https://amazon.com/product/39,https://via.placeholder.com/300x300?text=Product+39,High-quality Fashion with excellent features and performance.,Brand M,2025-11-24 00:58:54,17.4
amazon,AMZ00040,Fashion Product 40,Books,304.02,29.97,4.4,2533,Limited Stock,Seller 13,4.8,Paid Shipping,False,https://amazon.com/product/40,https://via.placeholder.com/300x300?text=Product+40,High-quality Fashion with excellent features and performance.,Brand N,2025-11-24 00:58:54,0.0
amazon,AMZ00041,Fashion Product 41,Sports,100.17,77.39,3.9,4983,In Stock,Seller 19,4.3,Paid Shipping,True,https://amazon.com/product/41,https://via.placeholder.com/300x300?text=Product+41,High-quality Fashion with excellent features and performance.,Brand O,2025-11-24 00:58:54,0.0
amazon,AMZ00042,Fashion Product 42,Fashion,211.79,44.93,3.7,2352,In Stock,Seller 9,4.4,Paid Shipping,False,https://amazon.com/product/42,https://via.placeholder.com/300x300?text=Product+42,High-quality Fashion with excellent features and performance.,Brand P,2025-11-24 00:58:54,0.0
amazon,AMZ00043,Fashion Product 43,Sports,178.83,257.56,4.5,1126,Limited Stock,Seller 99,4.0,Paid Shipping,True,https://amazon.com/product/43,https://via.placeholder.com/300x300?text=Product+43,High-quality Fashion with excellent features and performance.,Brand Q,2025-11-24 00:58:54,30.6
amazon,AMZ00044,Fashion Product 44,Home & Kitchen,104.98,570.26,3.6,222,Pre-order,Seller 76,4.3,Free Shipping,True,https://amazon.com/product/44,https://via.placeholder.com/300x300?text=Product+44,High-quality Fashion with excellent features and performance.,Brand R,2025-11-24 00:58:54,81.6
amazon,AMZ00045,Fashion Product 45,Electronics,313.69,114.83,3.6,3399,Pre-order,Seller 97,4.2,Paid Shipping,True,https://amazon.com/product/45,https://via.placeholder.com/300x300?text=Product+45,High-quality Fashion with excellent features and performance.,Brand S,2025-11-24 00:58:54,0.0
amazon,AMZ00046,Fashion Product 46,Electronics,444.92,402.31,4.0,2456,Limited Stock,Seller 73,4.2,Free Shipping,True,https://amazon.com/product/46,https://via.placeholder.com/300x300?text=Product+46,High-quality Fashion with excellent features and performance.,Brand T,2025-11-24 00:58:54,0.0
amazon,AMZ00047,Fashion Product 47,Home & Kitchen,277.19,16.59,4.8,1413,Pre-order,Seller 4,4.0,Paid Shipping,True,https://amazon.com/product/47,https://via.placeholder.com/300x300?text=Product+47,High-quality Fashion with excellent features and performance.,Brand U,2025-11-24 00:58:54,0.0
amazon,AMZ00048,Fashion Product 48,Home & Kitchen,275.71,98.13,4.2,644,In Stock,Seller 100,4.1,Paid Shipping,False,https://amazon.com/product/48,https://via.placeholder.com/300x300?text=Product+48,High-quality Fashion with excellent features and performance.,Brand V,2025-11-24 00:58:54,0.0
amazon,AMZ00049,Fashion Product 49,Books,225.39,397.02,4.9,4574,Limited Stock,Seller 36,4.7,Free Shipping,True,https://amazon.com/product/49,https://via.placeholder.com/300x300?text=Product+49,High-quality Fashion with excellent features and performance.,Brand W,2025-11-24 00:58:54,43.2
amazon,AMZ00050,Fashion Product 50,Fashion,495.06,311.31,4.0,3212,In Stock,Seller 23,4.3,Free Shipping,True,https://amazon.com/product/50,https://via.placeholder.com/300x300?text=Product+50,High-quality Fashion with excellent features and performance.,Brand X,2025-11-24 00:58:54,0.0
