platform,product_id,title,category,price,original_price,rating,reviews_count,availability,seller,seller_rating,shipping,prime_eligible,url,image_url,description,brand,scraped_at,discount_percent
amazon,AMZ00011,Beauty Product 11,Sports,405.02,96.14,4.3,4157,Limited Stock,Seller 11,4.2,Paid Shipping,False,https://amazon.com/product/11,https://via.placeholder.com/300x300?text=Product+11,High-quality Beauty with excellent features and performance.,Brand K,2025-11-27 22:08:26,0.0
amazon,AMZ00012,Beauty Product 12,Fashion,392.56,506.05,4.5,3039,Limited Stock,Seller 64,4.7,Paid Shipping,False,https://amazon.com/product/12,https://via.placeholder.com/300x300?text=Product+12,High-quality Beauty with excellent features and performance.,Brand L,2025-11-27 22:08:26,22.4
amazon,AMZ00013,Beauty Product 13,Books,264.81,435.14,4.0,3291,Limited Stock,Seller 79,4.4,Paid Shipping,False,https://amazon.com/product/13,https://via.placeholder.com/300x300?text=Product+13,High-quality Beauty with excellent features and performance.,Brand M,2025-11-27 22:08:26,39.1
amazon,AMZ00014,Beauty Product 14,Home & Kitchen,255.49,422.64,4.8,4260,In Stock,Seller 32,4.2,Paid Shipping,True,https://amazon.com/product/14,https://via.placeholder.com/300x300?text=Product+14,High-quality Beauty with excellent features and performance.,Brand N,2025-11-27 22:08:26,39.5
amazon,AMZ00015,Beauty Product 15,Electronics,433.28,95.29,3.7,2620,Pre-order,Seller 75,4.8,Paid Shipping,False,https://amazon.com/product/15,https://via.placeholder.com/300x300?text=Product+15,High-quality Beauty with excellent features and performance.,Brand O,2025-11-27 22:08:26,0.0
amazon,AMZ00016,Beauty Product 16,Electronics,234.26,27.63,4.5,4809,Limited Stock,Seller 42,4.8,Free Shipping,True,https://amazon.com/product/16,https://via.placeholder.com/300x300?text=Product+16,High-quality Beauty with excellent features and performance.,Brand P,2025-11-27 22:08:26,0.0
amazon,AMZ00017,Beauty Product 17,Home & Kitchen,233.41,92.29,4.9,4254,In Stock,Seller 87,4.2,Free Shipping,False,https://amazon.com/product/17,https://via.placeholder.com/300x300?text=Product+17,High-quality Beauty with excellent features and performance.,Brand Q,2025-11-27 22:08:26,0.0
amazon,AMZ00018,Beauty Product 18,Electronics,131.29,74.63,4.5,2008,In Stock,Seller 34,4.9,Paid Shipping,True,https://amazon.com/product/18,https://via.placeholder.com/300x300?text=Product+18,High-quality Beauty with excellent features and performance.,Brand R,2025-11-27 22:08:26,0.0
amazon,AMZ00019,Beauty Product 19,Electronics,100.75,459.93,4.6,1668,In Stock,Seller 90,4.4,Paid Shipping,True,https://amazon.com/product/19,https://via.placeholder.com/300x300?text=Product+19,High-quality Beauty with excellent features and performance.,Brand S,2025-11-27 22:08:26,78.1
amazon,AMZ00020,Beauty Product 20,Books,178.07,437.72,4.5,2171,Limited Stock,Seller 66,4.5,Paid Shipping,True,https://amazon.com/product/20,https://via.placeholder.com/300x300?text=Product+20,High-quality Beauty with excellent features and performance.,Brand T,2025-11-27 22:08:26,59.3
amazon,AMZ00021,Beauty Product 21,Home & Kitchen,226.02,328.89,3.7,4131,In Stock,Seller 57,4.8,Paid Shipping,False,https://amazon.com/product/21,https://via.placeholder.com/300x300?text=Product+21,High-quality Beauty with excellent features and performance.,Brand U,2025-11-27 22:08:26,31.3
amazon,AMZ00022,Beauty Product 22,Electronics,244.32,147.13,4.6,39,Pre-order,Seller 27,4.4,Paid Shipping,False,https://amazon.com/product/22,https://via.placeholder.com/300x300?text=Product+22,High-quality Beauty with excellent features and performance.,Brand V,2025-11-27 22:08:26,0.0
amazon,AMZ00023,Beauty Product 23,Home & Kitchen,118.99,195.98,4.4,2361,Pre-order,Seller 46,4.5,Free Shipping,False,https://amazon.com/product/23,https://via.placeholder.com/300x300?text=Product+23,High-quality Beauty with excellent features and performance.,Brand W,2025-11-27 22:08:26,39.3
amazon,AMZ00024,Beauty Product 24,Books,152.09,484.47,5.0,616,Pre-order,Seller 37,4.6,Paid Shipping,True,https://amazon.com/product/24,https://via.placeholder.com/300x300?text=Product+24,High-quality Beauty with excellent features and performance.,Brand X,2025-11-27 22:08:26,68.6
amazon,AMZ00025,Beauty Product 25,Home & Kitchen,50.92,414.54,3.9,4654,Pre-order,Seller 91,4.2,Free Shipping,False,https://amazon.com/product/25,https://via.placeholder.com/300x300?text=Product+25,High-quality Beauty with excellent features and performance.,Brand Y,2025-11-27 22:08:26,87.7
amazon,AMZ00026,Beauty Product 26,Fashion,306.44,488.26,3.9,4269,Limited Stock,Seller 99,4.9,Paid Shipping,False,https://amazon.com/product/26,https://via.placeholder.com/300x300?text=Product+26,High-quality Beauty with excellent features and performance.,Brand Z,2025-11-27 22:08:26,37.2
amazon,AMZ00027,Beauty Product 27,Books,348.61,399.0,4.5,2998,Pre-order,Seller 98,4.2,Free Shipping,False,https://amazon.com/product/27,https://via.placeholder.com/300x300?text=Product+27,High-quality Beauty with excellent features and performance.,Brand A,2025-11-27 22:08:26,12.6
amazon,AMZ00028,Beauty Product 28,Home & Kitchen,306.74,186.1,4.9,700,In Stock,Seller 41,4.7,Free Shipping,True,https://amazon.com/product/28,https://via.placeholder.com/300x300?text=Product+28,High-quality Beauty with excellent features and performance.,Brand B,2025-11-27 22:08:26,0.0
amazon,AMZ00029,Beauty Product 29,Electronics,117.43,177.83,3.7,3796,In Stock,Seller 9,4.6,Free Shipping,False,https://amazon.com/product/29,https://via.placeholder.com/300x300?text=Product+29,High-quality Beauty with excellent features and performance.,Brand C,2025-11-27 22:08:26,34.0
amazon,AMZ00030,Beauty Product 30,Electronics,112.02,394.39,4.5,4747,Limited Stock,Seller 60,5.0,Paid Shipping,False,https://amazon.com/product/30,https://via.placeholder.com/300x300?text=Product+30,High-quality Beauty with excellent features and performance.,Brand D,2025-11-27 22:08:26,71.6
amazon,AMZ00031,Beauty Product 31,Sports,485.61,558.39,4.0,1455,Limited Stock,Seller 56,4.5,Free Shipping,False,https://amazon.com/product/31,https://via.placeholder.com/300x300?text=Product+31,High-quality Beauty with excellent features and performance.,Brand E,2025-11-27 22:08:26,13.0
amazon,AMZ00032,Beauty Product 32,Fashion,245.03,520.63,4.2,4184,In Stock,Seller 92,4.9,Free Shipping,False,https://amazon.com/product/32,https://via.placeholder.com/300x300?text=Product+32,High-quality Beauty with excellent features and performance.,Brand F,2025-11-27 22:08:26,52.9
amazon,AMZ00033,Beauty Product 33,Books,249.24,228.65,4.3,4166,Limited Stock,Seller 7,4.3,Paid Shipping,False,https://amazon.com/product/33,https://via.placeholder.com/300x300?text=Product+33,High-quality Beauty with excellent features and performance.,Brand G,2025-11-27 22:08:26,0.0
amazon,AMZ00034,Beauty Product 34,Home & Kitchen,168.7,162.04,5.0,3039,Limited Stock,Seller 96,4.6,Free Shipping,True,https://amazon.com/product/34,https://via.placeholder.com/300x300?text=Product+34,High-quality Beauty with excellent features and performance.,Brand H,2025-11-27 22:08:26,0.0
amazon,AMZ00035,Beauty Product 35,Electronics,12.55,584.53,4.2,50,Limited Stock,Seller 1,4.9,Paid Shipping,True,https://amazon.com/product/35,https://via.placeholder.com/300x300?text=Product+35,High-quality Beauty with excellent features and performance.,Brand I,2025-11-27 22:08:26,97.9
amazon,AMZ00036,Beauty Product 36,Electronics,420.64,159.89,3.9,4415,Pre-order,Seller 51,4.5,Paid Shipping,False,https://amazon.com/product/36,https://via.placeholder.com/300x300?text=Product+36,High-quality Beauty with excellent features and performance.,Brand J,2025-11-27 22:08:26,0.0
amazon,AMZ00037,Beauty Product 37,Electronics,229.89,21.62,4.2,4665,Limited Stock,Seller 73,5.0,Paid Shipping,True,https://amazon.com/product/37,https://via.placeholder.com/300x300?text=Product+37,High-quality Beauty with excellent features and performance.,Brand K,2025-11-27 22:08:26,0.0
amazon,AMZ00038,Beauty Product 38,Home & Kitchen,283.75,395.07,4.3,3807,Limited Stock,Seller 73,4.2,Free Shipping,False,https://amazon.com/product/38,https://via.placeholder.com/300x300?text=Product+38,High-quality Beauty with excellent features and performance.,Brand L,2025-11-27 22:08:26,28.2
amazon,AMZ00039,Beauty Product 39,Fashion,16.9,333.44,4.8,3686,In Stock,Seller 52,4.0,Free Shipping,True,https://amazon.com/product/39,https://via.placeholder.com/300x300?text=Product+39,High-quality Beauty with excellent features and performance.,Brand M,2025-11-27 22:08:26,94.9
amazon,AMZ00040,Beauty Product 40,Home & Kitchen,280.21,202.53,3.6,2814,Pre-order,Seller 45,4.7,Free Shipping,True,https://amazon.com/product/40,https://via.placeholder.com/300x300?text=Product+40,High-quality Beauty with excellent features and performance.,Brand N,2025-11-27 22:08:26,0.0
amazon,AMZ00041,Beauty Product 41,Books,296.01,338.25,4.8,1286,Limited Stock,Seller 95,4.3,Paid Shipping,False,https://amazon.com/product/41,https://via.placeholder.com/300x300?text=Product+41,High-quality Beauty with excellent features and performance.,Brand O,2025-11-27 22:08:26,12.5
amazon,AMZ00042,Beauty Product 42,Fashion,160.58,320.92,3.8,4904,In Stock,Seller 12,4.5,Paid Shipping,True,https://amazon.com/product/42,https://via.placeholder.com/300x300?text=Product+42,High-quality Beauty with excellent features and performance.,Brand P,2025-11-27 22:08:26,50.0
amazon,AMZ00043,Beauty Product 43,Electronics,465.49,322.95,4.2,1498,In Stock,Seller 10,4.5,Free Shipping,True,https://amazon.com/product/43,https://via.placeholder.com/300x300?text=Product+43,High-quality Beauty with excellent features and performance.,Brand Q,2025-11-27 22:08:26,0.0
amazon,AMZ00044,Beauty Product 44,Electronics,417.21,143.16,5.0,203,Pre-order,Seller 47,4.8,Paid Shipping,False,https://amazon.com/product/44,https://via.placeholder.com/300x300?text=Product+44,High-quality Beauty with excellent features and performance.,Brand R,2025-11-27 22:08:26,0.0
amazon,AMZ00045,Beauty Product 45,Sports,482.97,293.33,4.7,518,Pre-order,Seller 41,4.9,Free Shipping,True,https://amazon.com/product/45,https://via.placeholder.com/300x300?text=Product+45,High-quality Beauty with excellent features and performance.,Brand S,2025-11-27 22:08:26,0.0
amazon,AMZ00046,Beauty Product 46,Books,298.59,487.77,3.9,3317,In Stock,Seller 26,4.8,Free Shipping,False,https://amazon.com/product/46,https://via.placeholder.com/300x300?text=Product+46,High-quality Beauty with excellent features and performance.,Brand T,2025-11-27 22:08:26,38.8
amazon,AMZ00047,Beauty Product 47,Electronics,87.92,266.02,4.2,4466,Limited Stock,Seller 31,4.0,Paid Shipping,False,https://amazon.com/product/47,https://via.placeholder.com/300x300?text=Product+47,High-quality Beauty with excellent features and performance.,Brand U,2025-11-27 22:08:26,66.9
amazon,AMZ00048,Beauty Product 48,Electronics,330.1,330.67,4.6,4847,Pre-order,Seller 16,4.7,Paid Shipping,True,https://amazon.com/product/48,https://via.placeholder.com/300x300?text=Product+48,High-quality Beauty with excellent features and performance.,Brand V,2025-11-27 22:08:26,0.2
amazon,AMZ00049,Beauty Product 49,Electronics,270.8,137.39,4.9,1005,In Stock,Seller 26,4.6,Free Shipping,False,https://amazon.com/product/49,https://via.placeholder.com/300x300?text=Product+49,High-quality Beauty with excellent features and performance.,Brand W,2025-11-27 22:08:26,0.0
amazon,AMZ00050,Beauty Product 50,Fashion,356.54,461.98,4.9,4333,Limited Stock,Seller 3,4.8,Free Shipping,True,https://amazon.com/product/50,https://via.placeholder.com/300x300?text=Product+50,High-quality Beauty with excellent features and performance.,Brand X,2025-11-27 22:08:26,22.8
