platform,product_id,title,category,price,original_price,rating,reviews_count,availability,seller,seller_rating,shipping,verified_seller,url,image_url,description,brand,scraped_at,discount_percent
daraz,DRZ00027,Fashion Item 27,Sports,11959.16,29444.9,4.1,1800,Pre-order,Daraz Seller 96,3.6,Cash on Delivery,True,https://daraz.pk/product/27,https://via.placeholder.com/300x300?text=Item+27,Quality Fashion available in Pakistan with fast delivery.,Brand A,2025-11-24 00:58:54,59.4
daraz,DRZ00028,Fashion Item 28,Sports,5663.23,39143.74,4.3,1618,Out of Stock,Daraz Seller 59,3.8,Cash on Delivery,False,https://daraz.pk/product/28,https://via.placeholder.com/300x300?text=Item+28,Quality Fashion available in Pakistan with fast delivery.,Brand B,2025-11-24 00:58:54,85.5
daraz,DRZ00029,Fashion Item 29,Beauty,32314.84,47312.93,3.3,69,In Stock,Daraz Seller 38,4.6,Cash on Delivery,True,https://daraz.pk/product/29,https://via.placeholder.com/300x300?text=Item+29,Quality Fashion available in Pakistan with fast delivery.,Brand C,2025-11-24 00:58:54,31.7
daraz,DRZ00030,Fashion Item 30,Electronics,14391.29,1036.45,4.8,2833,Out of Stock,Daraz Seller 74,4.3,Cash on Delivery,True,https://daraz.pk/product/30,https://via.placeholder.com/300x300?text=Item+30,Quality Fashion available in Pakistan with fast delivery.,Brand D,2025-11-24 00:58:54,0.0
daraz,DRZ00031,Fashion Item 31,Home,35228.35,9244.71,3.4,1421,Out of Stock,Daraz Seller 83,4.0,Cash on Delivery,False,https://daraz.pk/product/31,https://via.placeholder.com/300x300?text=Item+31,Quality Fashion available in Pakistan with fast delivery.,Brand E,2025-11-24 00:58:54,0.0
daraz,DRZ00032,Fashion Item 32,Electronics,49869.3,4624.81,3.0,1097,In Stock,Daraz Seller 10,4.1,Cash on Delivery,False,https://daraz.pk/product/32,https://via.placeholder.com/300x300?text=Item+32,Quality Fashion available in Pakistan with fast delivery.,Brand F,2025-11-24 00:58:54,0.0
daraz,DRZ00033,Fashion Item 33,Sports,3768.73,27328.91,4.0,2847,Out of Stock,Daraz Seller 46,4.8,Free Delivery,True,https://daraz.pk/product/33,https://via.placeholder.com/300x300?text=Item+33,Quality Fashion available in Pakistan with fast delivery.,Brand G,2025-11-24 00:58:54,86.2
daraz,DRZ00034,Fashion Item 34,Sports,17400.69,2463.07,3.1,804,Pre-order,Daraz Seller 19,4.3,Cash on Delivery,False,https://daraz.pk/product/34,https://via.placeholder.com/300x300?text=Item+34,Quality Fashion available in Pakistan with fast delivery.,Brand H,2025-11-24 00:58:54,0.0
daraz,DRZ00035,Fashion Item 35,Electronics,17642.35,7297.76,4.1,519,Pre-order,Daraz Seller 33,4.9,Cash on Delivery,True,https://daraz.pk/product/35,https://via.placeholder.com/300x300?text=Item+35,Quality Fashion available in Pakistan with fast delivery.,Brand I,2025-11-24 00:58:54,0.0
daraz,DRZ00036,Fashion Item 36,Sports,46221.11,15871.02,3.3,2761,Pre-order,Daraz Seller 4,3.7,Free Delivery,False,https://daraz.pk/product/36,https://via.placeholder.com/300x300?text=Item+36,Quality Fashion available in Pakistan with fast delivery.,Brand J,2025-11-24 00:58:54,0.0
daraz,DRZ00037,Fashion Item 37,Home,40173.8,33756.02,4.9,1916,In Stock,Daraz Seller 25,3.8,Cash on Delivery,False,https://daraz.pk/product/37,https://via.placeholder.com/300x300?text=Item+37,Quality Fashion available in Pakistan with fast delivery.,Brand K,2025-11-24 00:58:54,0.0
daraz,DRZ00038,Fashion Item 38,Home,29713.33,32148.0,3.5,2686,In Stock,Daraz Seller 12,4.7,Cash on Delivery,True,https://daraz.pk/product/38,https://via.placeholder.com/300x300?text=Item+38,Quality Fashion available in Pakistan with fast delivery.,Brand L,2025-11-24 00:58:54,7.6
daraz,DRZ00039,Fashion Item 39,Fashion,25849.64,15636.42,3.0,2113,Pre-order,Daraz Seller 64,3.8,Free Delivery,True,https://daraz.pk/product/39,https://via.placeholder.com/300x300?text=Item+39,Quality Fashion available in Pakistan with fast delivery.,Brand M,2025-11-24 00:58:54,0.0
daraz,DRZ00040,Fashion Item 40,Home,34905.52,20592.34,3.4,1042,Out of Stock,Daraz Seller 95,4.8,Cash on Delivery,True,https://daraz.pk/product/40,https://via.placeholder.com/300x300?text=Item+40,Quality Fashion available in Pakistan with fast delivery.,Brand N,2025-11-24 00:58:54,0.0
daraz,DRZ00041,Fashion Item 41,Sports,29893.94,16574.75,4.6,2237,Pre-order,Daraz Seller 17,4.4,Cash on Delivery,False,https://daraz.pk/product/41,https://via.placeholder.com/300x300?text=Item+41,Quality Fashion available in Pakistan with fast delivery.,Brand O,2025-11-24 00:58:54,0.0
daraz,DRZ00042,Fashion Item 42,Fashion,23973.02,13622.98,4.7,385,Pre-order,Daraz Seller 4,4.3,Cash on Delivery,True,https://daraz.pk/product/42,https://via.placeholder.com/300x300?text=Item+42,Quality Fashion available in Pakistan with fast delivery.,Brand P,2025-11-24 00:58:54,0.0
daraz,DRZ00043,Fashion Item 43,Fashion,15962.71,6567.68,3.5,2462,Out of Stock,Daraz Seller 71,3.7,Cash on Delivery,True,https://daraz.pk/product/43,https://via.placeholder.com/300x300?text=Item+43,Quality Fashion available in Pakistan with fast delivery.,Brand Q,2025-11-24 00:58:54,0.0
daraz,DRZ00044,Fashion Item 44,Fashion,43974.78,28919.01,4.1,546,Out of Stock,Daraz Seller 77,3.5,Free Delivery,True,https://daraz.pk/product/44,https://via.placeholder.com/300x300?text=Item+44,Quality Fashion available in Pakistan with fast delivery.,Brand R,2025-11-24 00:58:54,0.0
daraz,DRZ00045,Fashion Item 45,Home,44901.34,47028.32,4.0,1634,Pre-order,Daraz Seller 95,3.5,Free Delivery,True,https://daraz.pk/product/45,https://via.placeholder.com/300x300?text=Item+45,Quality Fashion available in Pakistan with fast delivery.,Brand S,2025-11-24 00:58:54,4.5
daraz,DRZ00046,Fashion Item 46,Sports,11119.01,46860.2,4.1,2531,Out of Stock,Daraz Seller 23,4.8,Free Delivery,False,https://daraz.pk/product/46,https://via.placeholder.com/300x300?text=Item+46,Quality Fashion available in Pakistan with fast delivery.,Brand T,2025-11-24 00:58:54,76.3
daraz,DRZ00047,Fashion Item 47,Electronics,25168.52,14178.68,3.1,2471,In Stock,Daraz Seller 100,3.8,Free Delivery,True,https://daraz.pk/product/47,https://via.placeholder.com/300x300?text=Item+47,Quality Fashion available in Pakistan with fast delivery.,Brand U,2025-11-24 00:58:54,0.0
daraz,DRZ00048,Fashion Item 48,Electronics,6424.03,54204.19,4.6,720,In Stock,Daraz Seller 19,4.0,Free Delivery,True,https://daraz.pk/product/48,https://via.placeholder.com/300x300?text=Item+48,Quality Fashion available in Pakistan with fast delivery.,Brand V,2025-11-24 00:58:54,88.1
daraz,DRZ00049,Fashion Item 49,Fashion,27540.69,49126.02,4.4,389,Out of Stock,Daraz Seller 2,3.9,Cash on Delivery,False,https://daraz.pk/product/49,https://via.placeholder.com/300x300?text=Item+49,Quality Fashion available in Pakistan with fast delivery.,Brand W,2025-11-24 00:58:54,43.9
daraz,DRZ00050,Fashion Item 50,Sports,18988.14,56933.86,4.8,402,In Stock,Daraz Seller 22,5.0,Free Delivery,False,https://daraz.pk/product/50,https://via.placeholder.com/300x300?text=Item+50,Quality Fashion available in Pakistan with fast delivery.,Brand X,2025-11-24 00:58:54,66.6
