platform,product_id,title,category,price,original_price,rating,reviews_count,availability,seller,seller_rating,shipping,prime_eligible,url,image_url,description,brand,scraped_at,discount_percent
amazon,AMZ00021,Electronics Product 21,Home & Kitchen,430.21,185.1,4.9,3874,Limited Stock,Seller 11,4.2,Free Shipping,False,https://amazon.com/product/21,https://via.placeholder.com/300x300?text=Product+21,High-quality Electronics with excellent features and performance.,Brand U,2025-11-24 16:58:03,0.0
amazon,AMZ00022,Electronics Product 22,Home & Kitchen,475.11,482.14,4.0,4034,Limited Stock,Seller 65,4.6,Paid Shipping,True,https://amazon.com/product/22,https://via.placeholder.com/300x300?text=Product+22,High-quality Electronics with excellent features and performance.,Brand V,2025-11-24 16:58:03,1.5
amazon,AMZ00023,Electronics Product 23,Electronics,470.68,398.78,3.6,2490,In Stock,Seller 92,4.5,Paid Shipping,False,https://amazon.com/product/23,https://via.placeholder.com/300x300?text=Product+23,High-quality Electronics with excellent features and performance.,Brand W,2025-11-24 16:58:03,0.0
amazon,AMZ00024,Electronics Product 24,Home & Kitchen,319.7,84.55,3.5,451,In Stock,Seller 40,4.6,Paid Shipping,False,https://amazon.com/product/24,https://via.placeholder.com/300x300?text=Product+24,High-quality Electronics with excellent features and performance.,Brand X,2025-11-24 16:58:03,0.0
amazon,AMZ00025,Electronics Product 25,Home & Kitchen,151.58,29.48,4.4,937,In Stock,Seller 33,4.2,Paid Shipping,True,https://amazon.com/product/25,https://via.placeholder.com/300x300?text=Product+25,High-quality Electronics with excellent features and performance.,Brand Y,2025-11-24 16:58:03,0.0
amazon,AMZ00026,Electronics Product 26,Fashion,417.18,596.36,3.6,265,Pre-order,Seller 51,4.7,Free Shipping,False,https://amazon.com/product/26,https://via.placeholder.com/300x300?text=Product+26,High-quality Electronics with excellent features and performance.,Brand Z,2025-11-24 16:58:03,30.0
amazon,AMZ00027,Electronics Product 27,Home & Kitchen,115.37,592.2,4.7,2155,Pre-order,Seller 38,4.1,Paid Shipping,True,https://amazon.com/product/27,https://via.placeholder.com/300x300?text=Product+27,High-quality Electronics with excellent features and performance.,Brand A,2025-11-24 16:58:03,80.5
amazon,AMZ00028,Electronics Product 28,Home & Kitchen,102.3,189.37,4.0,4772,In Stock,Seller 67,4.3,Free Shipping,False,https://amazon.com/product/28,https://via.placeholder.com/300x300?text=Product+28,High-quality Electronics with excellent features and performance.,Brand B,2025-11-24 16:58:03,46.0
amazon,AMZ00029,Electronics Product 29,Fashion,59.5,405.24,3.9,1378,Limited Stock,Seller 90,4.1,Free Shipping,True,https://amazon.com/product/29,https://via.placeholder.com/300x300?text=Product+29,High-quality Electronics with excellent features and performance.,Brand C,2025-11-24 16:58:03,85.3
amazon,AMZ00030,Electronics Product 30,Home & Kitchen,95.29,258.93,3.8,4568,In Stock,Seller 72,4.7,Paid Shipping,False,https://amazon.com/product/30,https://via.placeholder.com/300x300?text=Product+30,High-quality Electronics with excellent features and performance.,Brand D,2025-11-24 16:58:03,63.2
amazon,AMZ00031,Electronics Product 31,Home & Kitchen,89.67,444.54,3.5,4717,In Stock,Seller 66,4.1,Paid Shipping,False,https://amazon.com/product/31,https://via.placeholder.com/300x300?text=Product+31,High-quality Electronics with excellent features and performance.,Brand E,2025-11-24 16:58:03,79.8
amazon,AMZ00032,Electronics Product 32,Books,375.3,259.85,3.8,4368,In Stock,Seller 45,4.8,Free Shipping,True,https://amazon.com/product/32,https://via.placeholder.com/300x300?text=Product+32,High-quality Electronics with excellent features and performance.,Brand F,2025-11-24 16:58:03,0.0
amazon,AMZ00033,Electronics Product 33,Sports,273.77,195.67,4.3,1087,In Stock,Seller 82,4.1,Paid Shipping,True,https://amazon.com/product/33,https://via.placeholder.com/300x300?text=Product+33,High-quality Electronics with excellent features and performance.,Brand G,2025-11-24 16:58:03,0.0
amazon,AMZ00034,Electronics Product 34,Sports,294.31,433.1,4.4,408,In Stock,Seller 77,5.0,Paid Shipping,True,https://amazon.com/product/34,https://via.placeholder.com/300x300?text=Product+34,High-quality Electronics with excellent features and performance.,Brand H,2025-11-24 16:58:03,32.0
amazon,AMZ00035,Electronics Product 35,Books,234.31,55.03,4.3,332,Limited Stock,Seller 46,4.4,Free Shipping,True,https://amazon.com/product/35,https://via.placeholder.com/300x300?text=Product+35,High-quality Electronics with excellent features and performance.,Brand I,2025-11-24 16:58:03,0.0
amazon,AMZ00036,Electronics Product 36,Sports,249.81,541.45,4.2,2787,In Stock,Seller 19,4.9,Paid Shipping,True,https://amazon.com/product/36,https://via.placeholder.com/300x300?text=Product+36,High-quality Electronics with excellent features and performance.,Brand J,2025-11-24 16:58:03,53.9
amazon,AMZ00037,Electronics Product 37,Books,286.63,109.14,4.5,2386,In Stock,Seller 42,4.3,Paid Shipping,False,https://amazon.com/product/37,https://via.placeholder.com/300x300?text=Product+37,High-quality Electronics with excellent features and performance.,Brand K,2025-11-24 16:58:03,0.0
amazon,AMZ00038,Electronics Product 38,Electronics,97.04,339.54,4.0,3343,Pre-order,Seller 13,4.7,Free Shipping,True,https://amazon.com/product/38,https://via.placeholder.com/300x300?text=Product+38,High-quality Electronics with excellent features and performance.,Brand L,2025-11-24 16:58:03,71.4
amazon,AMZ00039,Electronics Product 39,Books,179.66,350.51,4.1,2832,Pre-order,Seller 24,4.9,Paid Shipping,True,https://amazon.com/product/39,https://via.placeholder.com/300x300?text=Product+39,High-quality Electronics with excellent features and performance.,Brand M,2025-11-24 16:58:03,48.7
amazon,AMZ00040,Electronics Product 40,Fashion,354.44,70.46,4.0,1339,In Stock,Seller 77,4.1,Free Shipping,False,https://amazon.com/product/40,https://via.placeholder.com/300x300?text=Product+40,High-quality Electronics with excellent features and performance.,Brand N,2025-11-24 16:58:03,0.0
amazon,AMZ00041,Electronics Product 41,Sports,380.26,97.91,5.0,95,Pre-order,Seller 8,4.4,Paid Shipping,True,https://amazon.com/product/41,https://via.placeholder.com/300x300?text=Product+41,High-quality Electronics with excellent features and performance.,Brand O,2025-11-24 16:58:03,0.0
amazon,AMZ00042,Electronics Product 42,Home & Kitchen,443.54,404.25,3.8,2866,In Stock,Seller 37,4.1,Paid Shipping,True,https://amazon.com/product/42,https://via.placeholder.com/300x300?text=Product+42,High-quality Electronics with excellent features and performance.,Brand P,2025-11-24 16:58:03,0.0
amazon,AMZ00043,Electronics Product 43,Electronics,263.09,183.94,4.3,4215,Pre-order,Seller 47,4.2,Paid Shipping,False,https://amazon.com/product/43,https://via.placeholder.com/300x300?text=Product+43,High-quality Electronics with excellent features and performance.,Brand Q,2025-11-24 16:58:03,0.0
amazon,AMZ00044,Electronics Product 44,Electronics,75.54,39.91,4.6,3003,Pre-order,Seller 49,4.5,Free Shipping,True,https://amazon.com/product/44,https://via.placeholder.com/300x300?text=Product+44,High-quality Electronics with excellent features and performance.,Brand R,2025-11-24 16:58:03,0.0
amazon,AMZ00045,Electronics Product 45,Books,209.65,199.23,4.2,3772,Limited Stock,Seller 51,4.4,Free Shipping,False,https://amazon.com/product/45,https://via.placeholder.com/300x300?text=Product+45,High-quality Electronics with excellent features and performance.,Brand S,2025-11-24 16:58:03,0.0
amazon,AMZ00046,Electronics Product 46,Books,495.16,302.54,3.7,3466,Pre-order,Seller 61,4.0,Free Shipping,False,https://amazon.com/product/46,https://via.placeholder.com/300x300?text=Product+46,High-quality Electronics with excellent features and performance.,Brand T,2025-11-24 16:58:03,0.0
amazon,AMZ00047,Electronics Product 47,Electronics,333.6,417.7,3.9,4032,Pre-order,Seller 43,4.7,Free Shipping,True,https://amazon.com/product/47,https://via.placeholder.com/300x300?text=Product+47,High-quality Electronics with excellent features and performance.,Brand U,2025-11-24 16:58:03,20.1
amazon,AMZ00048,Electronics Product 48,Electronics,72.3,438.03,4.1,2404,Limited Stock,Seller 34,4.7,Free Shipping,False,https://amazon.com/product/48,https://via.placeholder.com/300x300?text=Product+48,High-quality Electronics with excellent features and performance.,Brand V,2025-11-24 16:58:03,83.5
amazon,AMZ00049,Electronics Product 49,Home & Kitchen,166.02,323.08,4.1,1616,Pre-order,Seller 48,4.9,Paid Shipping,True,https://amazon.com/product/49,https://via.placeholder.com/300x300?text=Product+49,High-quality Electronics with excellent features and performance.,Brand W,2025-11-24 16:58:03,48.6
amazon,AMZ00050,Electronics Product 50,Fashion,482.85,502.49,3.5,4827,Pre-order,Seller 37,4.6,Paid Shipping,True,https://amazon.com/product/50,https://via.placeholder.com/300x300?text=Product+50,High-quality Electronics with excellent features and performance.,Brand X,2025-11-24 16:58:03,3.9
