platform,product_id,title,category,price,original_price,rating,reviews_count,availability,seller,seller_rating,shipping,prime_eligible,url,image_url,description,brand,scraped_at,discount_percent
amazon,AMZ00013,Electronics Product 13,Home & Kitchen,219.75,315.28,4.6,3433,In Stock,Seller 10,4.6,Paid Shipping,True,https://amazon.com/product/13,https://via.placeholder.com/300x300?text=Product+13,High-quality Electronics with excellent features and performance.,Brand M,2025-11-27 18:17:53,30.3
amazon,AMZ00014,Electronics Product 14,Fashion,127.82,488.76,4.1,1870,In Stock,Seller 85,4.7,Paid Shipping,True,https://amazon.com/product/14,https://via.placeholder.com/300x300?text=Product+14,High-quality Electronics with excellent features and performance.,Brand N,2025-11-27 18:17:53,73.8
amazon,AMZ00015,Electronics Product 15,Fashion,207.57,175.61,4.2,2234,Limited Stock,Seller 14,4.8,Free Shipping,True,https://amazon.com/product/15,https://via.placeholder.com/300x300?text=Product+15,High-quality Electronics with excellent features and performance.,Brand O,2025-11-27 18:17:53,0.0
amazon,AMZ00016,Electronics Product 16,Electronics,23.64,468.12,3.7,909,Pre-order,Seller 1,4.7,Free Shipping,False,https://amazon.com/product/16,https://via.placeholder.com/300x300?text=Product+16,High-quality Electronics with excellent features and performance.,Brand P,2025-11-27 18:17:53,95.0
amazon,AMZ00017,Electronics Product 17,Fashion,193.59,498.78,4.5,854,In Stock,Seller 16,4.5,Paid Shipping,True,https://amazon.com/product/17,https://via.placeholder.com/300x300?text=Product+17,High-quality Electronics with excellent features and performance.,Brand Q,2025-11-27 18:17:53,61.2
amazon,AMZ00018,Electronics Product 18,Electronics,336.32,516.01,3.9,2361,Limited Stock,Seller 2,4.1,Free Shipping,False,https://amazon.com/product/18,https://via.placeholder.com/300x300?text=Product+18,High-quality Electronics with excellent features and performance.,Brand R,2025-11-27 18:17:53,34.8
amazon,AMZ00019,Electronics Product 19,Sports,69.24,336.03,4.2,2978,Limited Stock,Seller 39,4.2,Free Shipping,False,https://amazon.com/product/19,https://via.placeholder.com/300x300?text=Product+19,High-quality Electronics with excellent features and performance.,Brand S,2025-11-27 18:17:53,79.4
amazon,AMZ00020,Electronics Product 20,Books,321.68,423.31,4.7,2801,Pre-order,Seller 54,4.6,Paid Shipping,True,https://amazon.com/product/20,https://via.placeholder.com/300x300?text=Product+20,High-quality Electronics with excellent features and performance.,Brand T,2025-11-27 18:17:53,24.0
amazon,AMZ00021,Electronics Product 21,Electronics,261.37,542.3,4.0,4229,In Stock,Seller 99,4.1,Paid Shipping,True,https://amazon.com/product/21,https://via.placeholder.com/300x300?text=Product+21,High-quality Electronics with excellent features and performance.,Brand U,2025-11-27 18:17:53,51.8
amazon,AMZ00022,Electronics Product 22,Electronics,220.02,260.25,4.2,802,Limited Stock,Seller 21,4.8,Free Shipping,True,https://amazon.com/product/22,https://via.placeholder.com/300x300?text=Product+22,High-quality Electronics with excellent features and performance.,Brand V,2025-11-27 18:17:53,15.5
amazon,AMZ00023,Electronics Product 23,Electronics,336.78,528.33,5.0,4070,Limited Stock,Seller 40,5.0,Free Shipping,True,https://amazon.com/product/23,https://via.placeholder.com/300x300?text=Product+23,High-quality Electronics with excellent features and performance.,Brand W,2025-11-27 18:17:53,36.3
amazon,AMZ00024,Electronics Product 24,Electronics,34.84,139.1,3.7,356,Limited Stock,Seller 13,4.7,Free Shipping,True,https://amazon.com/product/24,https://via.placeholder.com/300x300?text=Product+24,High-quality Electronics with excellent features and performance.,Brand X,2025-11-27 18:17:53,75.0
amazon,AMZ00025,Electronics Product 25,Fashion,207.41,294.84,4.2,2041,Limited Stock,Seller 45,4.7,Free Shipping,False,https://amazon.com/product/25,https://via.placeholder.com/300x300?text=Product+25,High-quality Electronics with excellent features and performance.,Brand Y,2025-11-27 18:17:53,29.7
amazon,AMZ00026,Electronics Product 26,Fashion,274.64,480.19,4.7,1233,Pre-order,Seller 8,4.2,Paid Shipping,False,https://amazon.com/product/26,https://via.placeholder.com/300x300?text=Product+26,High-quality Electronics with excellent features and performance.,Brand Z,2025-11-27 18:17:53,42.8
amazon,AMZ00027,Electronics Product 27,Home & Kitchen,34.14,457.27,4.3,3384,In Stock,Seller 77,4.7,Paid Shipping,True,https://amazon.com/product/27,https://via.placeholder.com/300x300?text=Product+27,High-quality Electronics with excellent features and performance.,Brand A,2025-11-27 18:17:53,92.5
amazon,AMZ00028,Electronics Product 28,Home & Kitchen,20.94,141.03,3.8,949,In Stock,Seller 33,4.3,Free Shipping,True,https://amazon.com/product/28,https://via.placeholder.com/300x300?text=Product+28,High-quality Electronics with excellent features and performance.,Brand B,2025-11-27 18:17:53,85.2
amazon,AMZ00029,Electronics Product 29,Electronics,169.66,60.7,3.9,916,Limited Stock,Seller 99,4.1,Paid Shipping,True,https://amazon.com/product/29,https://via.placeholder.com/300x300?text=Product+29,High-quality Electronics with excellent features and performance.,Brand C,2025-11-27 18:17:53,0.0
amazon,AMZ00030,Electronics Product 30,Fashion,366.25,306.36,4.3,3028,Pre-order,Seller 11,4.2,Free Shipping,True,https://amazon.com/product/30,https://via.placeholder.com/300x300?text=Product+30,High-quality Electronics with excellent features and performance.,Brand D,2025-11-27 18:17:53,0.0
amazon,AMZ00031,Electronics Product 31,Sports,453.72,111.14,4.9,4319,Pre-order,Seller 86,4.9,Free Shipping,True,https://amazon.com/product/31,https://via.placeholder.com/300x300?text=Product+31,High-quality Electronics with excellent features and performance.,Brand E,2025-11-27 18:17:53,0.0
amazon,AMZ00032,Electronics Product 32,Fashion,27.02,380.6,4.0,533,Pre-order,Seller 47,4.1,Free Shipping,True,https://amazon.com/product/32,https://via.placeholder.com/300x300?text=Product+32,High-quality Electronics with excellent features and performance.,Brand F,2025-11-27 18:17:53,92.9
amazon,AMZ00033,Electronics Product 33,Sports,342.38,448.06,4.9,298,Limited Stock,Seller 63,4.5,Paid Shipping,False,https://amazon.com/product/33,https://via.placeholder.com/300x300?text=Product+33,High-quality Electronics with excellent features and performance.,Brand G,2025-11-27 18:17:53,23.6
amazon,AMZ00034,Electronics Product 34,Books,118.39,502.89,4.0,2417,In Stock,Seller 60,4.2,Free Shipping,False,https://amazon.com/product/34,https://via.placeholder.com/300x300?text=Product+34,High-quality Electronics with excellent features and performance.,Brand H,2025-11-27 18:17:53,76.5
amazon,AMZ00035,Electronics Product 35,Home & Kitchen,191.99,340.99,4.6,2655,Limited Stock,Seller 1,4.3,Paid Shipping,True,https://amazon.com/product/35,https://via.placeholder.com/300x300?text=Product+35,High-quality Electronics with excellent features and performance.,Brand I,2025-11-27 18:17:53,43.7
amazon,AMZ00036,Electronics Product 36,Books,438.12,465.23,3.7,4432,Limited Stock,Seller 52,5.0,Free Shipping,False,https://amazon.com/product/36,https://via.placeholder.com/300x300?text=Product+36,High-quality Electronics with excellent features and performance.,Brand J,2025-11-27 18:17:53,5.8
amazon,AMZ00037,Electronics Product 37,Electronics,299.18,552.74,4.8,2535,Limited Stock,Seller 91,4.7,Free Shipping,False,https://amazon.com/product/37,https://via.placeholder.com/300x300?text=Product+37,High-quality Electronics with excellent features and performance.,Brand K,2025-11-27 18:17:53,45.9
amazon,AMZ00038,Electronics Product 38,Electronics,74.16,70.14,4.3,125,Limited Stock,Seller 25,4.9,Paid Shipping,False,https://amazon.com/product/38,https://via.placeholder.com/300x300?text=Product+38,High-quality Electronics with excellent features and performance.,Brand L,2025-11-27 18:17:53,0.0
amazon,AMZ00039,Electronics Product 39,Fashion,325.0,29.43,4.2,2287,In Stock,Seller 41,4.4,Paid Shipping,True,https://amazon.com/product/39,https://via.placeholder.com/300x300?text=Product+39,High-quality Electronics with excellent features and performance.,Brand M,2025-11-27 18:17:53,0.0
amazon,AMZ00040,Electronics Product 40,Electronics,106.79,582.19,4.1,4544,Pre-order,Seller 26,4.8,Paid Shipping,False,https://amazon.com/product/40,https://via.placeholder.com/300x300?text=Product+40,High-quality Electronics with excellent features and performance.,Brand N,2025-11-27 18:17:53,81.7
amazon,AMZ00041,Electronics Product 41,Fashion,213.13,86.11,4.1,4055,In Stock,Seller 96,4.4,Paid Shipping,True,https://amazon.com/product/41,https://via.placeholder.com/300x300?text=Product+41,High-quality Electronics with excellent features and performance.,Brand O,2025-11-27 18:17:53,0.0
amazon,AMZ00042,Electronics Product 42,Home & Kitchen,451.13,125.22,4.0,4107,In Stock,Seller 13,4.5,Free Shipping,True,https://amazon.com/product/42,https://via.placeholder.com/300x300?text=Product+42,High-quality Electronics with excellent features and performance.,Brand P,2025-11-27 18:17:53,0.0
amazon,AMZ00043,Electronics Product 43,Home & Kitchen,400.58,530.02,4.7,4436,Pre-order,Seller 16,4.2,Paid Shipping,False,https://amazon.com/product/43,https://via.placeholder.com/300x300?text=Product+43,High-quality Electronics with excellent features and performance.,Brand Q,2025-11-27 18:17:53,24.4
amazon,AMZ00044,Electronics Product 44,Electronics,399.01,468.45,3.8,1249,In Stock,Seller 81,4.2,Paid Shipping,True,https://amazon.com/product/44,https://via.placeholder.com/300x300?text=Product+44,High-quality Electronics with excellent features and performance.,Brand R,2025-11-27 18:17:53,14.8
amazon,AMZ00045,Electronics Product 45,Home & Kitchen,19.34,198.93,4.3,4940,In Stock,Seller 88,4.5,Paid Shipping,False,https://amazon.com/product/45,https://via.placeholder.com/300x300?text=Product+45,High-quality Electronics with excellent features and performance.,Brand S,2025-11-27 18:17:53,90.3
amazon,AMZ00046,Electronics Product 46,Electronics,261.78,397.57,4.7,1355,Limited Stock,Seller 70,5.0,Free Shipping,False,https://amazon.com/product/46,https://via.placeholder.com/300x300?text=Product+46,High-quality Electronics with excellent features and performance.,Brand T,2025-11-27 18:17:53,34.2
amazon,AMZ00047,Electronics Product 47,Books,349.69,291.72,4.9,2831,In Stock,Seller 22,4.6,Free Shipping,False,https://amazon.com/product/47,https://via.placeholder.com/300x300?text=Product+47,High-quality Electronics with excellent features and performance.,Brand U,2025-11-27 18:17:53,0.0
amazon,AMZ00048,Electronics Product 48,Fashion,372.3,413.06,4.8,3187,In Stock,Seller 51,4.9,Free Shipping,False,https://amazon.com/product/48,https://via.placeholder.com/300x300?text=Product+48,High-quality Electronics with excellent features and performance.,Brand V,2025-11-27 18:17:53,9.9
amazon,AMZ00049,Electronics Product 49,Electronics,230.12,363.49,4.7,3669,In Stock,Seller 36,4.3,Paid Shipping,True,https://amazon.com/product/49,https://via.placeholder.com/300x300?text=Product+49,High-quality Electronics with excellent features and performance.,Brand W,2025-11-27 18:17:53,36.7
amazon,AMZ00050,Electronics Product 50,Books,280.1,145.71,3.8,3709,Limited Stock,Seller 40,4.4,Paid Shipping,True,https://amazon.com/product/50,https://via.placeholder.com/300x300?text=Product+50,High-quality Electronics with excellent features and performance.,Brand X,2025-11-27 18:17:53,0.0
