platform,product_id,title,category,price,original_price,rating,reviews_count,availability,seller,seller_rating,shipping,prime_eligible,url,image_url,description,brand,scraped_at,discount_percent
amazon,AMZ00036,Beauty Product 36,Home & Kitchen,335.71,121.63,3.8,2765,Pre-order,Seller 4,4.4,Free Shipping,False,https://amazon.com/product/36,https://via.placeholder.com/300x300?text=Product+36,High-quality Beauty with excellent features and performance.,Brand J,2025-11-27 22:06:53,0.0
amazon,AMZ00037,Beauty Product 37,Fashion,138.89,168.96,3.9,3061,In Stock,Seller 61,4.5,Paid Shipping,True,https://amazon.com/product/37,https://via.placeholder.com/300x300?text=Product+37,High-quality Beauty with excellent features and performance.,Brand K,2025-11-27 22:06:53,17.8
amazon,AMZ00038,Beauty Product 38,Electronics,340.83,136.56,4.1,1415,In Stock,Seller 38,4.4,Free Shipping,False,https://amazon.com/product/38,https://via.placeholder.com/300x300?text=Product+38,High-quality Beauty with excellent features and performance.,Brand L,2025-11-27 22:06:53,0.0
amazon,AMZ00039,Beauty Product 39,Fashion,445.49,414.98,4.1,442,In Stock,Seller 57,4.9,Paid Shipping,False,https://amazon.com/product/39,https://via.placeholder.com/300x300?text=Product+39,High-quality Beauty with excellent features and performance.,Brand M,2025-11-27 22:06:53,0.0
amazon,AMZ00040,Beauty Product 40,Electronics,357.58,353.14,4.4,4781,Pre-order,Seller 11,4.2,Free Shipping,True,https://amazon.com/product/40,https://via.placeholder.com/300x300?text=Product+40,High-quality Beauty with excellent features and performance.,Brand N,2025-11-27 22:06:53,0.0
amazon,AMZ00041,Beauty Product 41,Electronics,424.4,118.72,4.8,1192,Pre-order,Seller 80,4.2,Paid Shipping,False,https://amazon.com/product/41,https://via.placeholder.com/300x300?text=Product+41,High-quality Beauty with excellent features and performance.,Brand O,2025-11-27 22:06:53,0.0
amazon,AMZ00042,Beauty Product 42,Electronics,190.84,270.76,4.8,3503,Limited Stock,Seller 38,4.5,Free Shipping,False,https://amazon.com/product/42,https://via.placeholder.com/300x300?text=Product+42,High-quality Beauty with excellent features and performance.,Brand P,2025-11-27 22:06:53,29.5
amazon,AMZ00043,Beauty Product 43,Electronics,273.23,254.35,5.0,4697,In Stock,Seller 43,4.8,Free Shipping,True,https://amazon.com/product/43,https://via.placeholder.com/300x300?text=Product+43,High-quality Beauty with excellent features and performance.,Brand Q,2025-11-27 22:06:53,0.0
amazon,AMZ00044,Beauty Product 44,Home & Kitchen,188.15,318.0,3.7,1954,Pre-order,Seller 72,4.7,Paid Shipping,False,https://amazon.com/product/44,https://via.placeholder.com/300x300?text=Product+44,High-quality Beauty with excellent features and performance.,Brand R,2025-11-27 22:06:53,40.8
amazon,AMZ00045,Beauty Product 45,Fashion,377.08,82.76,4.1,4022,Pre-order,Seller 55,4.2,Paid Shipping,False,https://amazon.com/product/45,https://via.placeholder.com/300x300?text=Product+45,High-quality Beauty with excellent features and performance.,Brand S,2025-11-27 22:06:53,0.0
amazon,AMZ00046,Beauty Product 46,Fashion,269.95,535.54,3.6,2179,In Stock,Seller 20,4.8,Free Shipping,True,https://amazon.com/product/46,https://via.placeholder.com/300x300?text=Product+46,High-quality Beauty with excellent features and performance.,Brand T,2025-11-27 22:06:53,49.6
amazon,AMZ00047,Beauty Product 47,Books,123.11,370.19,4.1,885,In Stock,Seller 25,4.7,Paid Shipping,False,https://amazon.com/product/47,https://via.placeholder.com/300x300?text=Product+47,High-quality Beauty with excellent features and performance.,Brand U,2025-11-27 22:06:53,66.7
amazon,AMZ00048,Beauty Product 48,Home & Kitchen,45.78,330.31,3.8,1873,Limited Stock,Seller 1,4.5,Free Shipping,True,https://amazon.com/product/48,https://via.placeholder.com/300x300?text=Product+48,High-quality Beauty with excellent features and performance.,Brand V,2025-11-27 22:06:53,86.1
amazon,AMZ00049,Beauty Product 49,Electronics,313.83,250.32,4.2,1716,In Stock,Seller 86,4.3,Free Shipping,True,https://amazon.com/product/49,https://via.placeholder.com/300x300?text=Product+49,High-quality Beauty with excellent features and performance.,Brand W,2025-11-27 22:06:53,0.0
amazon,AMZ00050,Beauty Product 50,Fashion,174.49,491.69,4.3,2396,Pre-order,Seller 51,5.0,Paid Shipping,False,https://amazon.com/product/50,https://via.placeholder.com/300x300?text=Product+50,High-quality Beauty with excellent features and performance.,Brand X,2025-11-27 22:06:53,64.5
