platform,product_id,title,category,price,original_price,rating,reviews_count,availability,seller,seller_rating,shipping,prime_eligible,url,image_url,description,brand,scraped_at,discount_percent
amazon,AMZ00011,Fashion Product 11,Electronics,135.76,172.23,4.3,1207,In Stock,Seller 96,4.7,Free Shipping,True,https://amazon.com/product/11,https://via.placeholder.com/300x300?text=Product+11,High-quality Fashion with excellent features and performance.,Brand K,2025-11-24 01:01:00,21.2
amazon,AMZ00012,Fashion Product 12,Sports,197.02,268.3,3.6,1083,In Stock,Seller 87,4.9,Free Shipping,True,https://amazon.com/product/12,https://via.placeholder.com/300x300?text=Product+12,High-quality Fashion with excellent features and performance.,Brand L,2025-11-24 01:01:00,26.6
amazon,AMZ00013,Fashion Product 13,Electronics,245.4,589.56,4.4,1549,In Stock,Seller 58,4.4,Free Shipping,True,https://amazon.com/product/13,https://via.placeholder.com/300x300?text=Product+13,High-quality Fashion with excellent features and performance.,Brand M,2025-11-24 01:01:00,58.4
amazon,AMZ00014,Fashion Product 14,Electronics,63.86,174.81,4.5,4988,In Stock,Seller 88,4.1,Free Shipping,True,https://amazon.com/product/14,https://via.placeholder.com/300x300?text=Product+14,High-quality Fashion with excellent features and performance.,Brand N,2025-11-24 01:01:00,63.5
amazon,AMZ00015,Fashion Product 15,Fashion,400.93,204.6,3.9,3977,In Stock,Seller 32,4.9,Paid Shipping,True,https://amazon.com/product/15,https://via.placeholder.com/300x300?text=Product+15,High-quality Fashion with excellent features and performance.,Brand O,2025-11-24 01:01:00,0.0
amazon,AMZ00016,Fashion Product 16,Electronics,318.32,408.3,4.3,1223,Pre-order,Seller 3,4.5,Paid Shipping,True,https://amazon.com/product/16,https://via.placeholder.com/300x300?text=Product+16,High-quality Fashion with excellent features and performance.,Brand P,2025-11-24 01:01:00,22.0
amazon,AMZ00017,Fashion Product 17,Sports,344.15,505.8,4.4,1627,In Stock,Seller 75,4.5,Paid Shipping,False,https://amazon.com/product/17,https://via.placeholder.com/300x300?text=Product+17,High-quality Fashion with excellent features and performance.,Brand Q,2025-11-24 01:01:00,32.0
amazon,AMZ00018,Fashion Product 18,Electronics,183.92,159.62,4.7,2793,Pre-order,Seller 44,4.4,Paid Shipping,True,https://amazon.com/product/18,https://via.placeholder.com/300x300?text=Product+18,High-quality Fashion with excellent features and performance.,Brand R,2025-11-24 01:01:00,0.0
amazon,AMZ00019,Fashion Product 19,Home & Kitchen,311.87,262.12,4.2,1632,Pre-order,Seller 81,4.8,Paid Shipping,False,https://amazon.com/product/19,https://via.placeholder.com/300x300?text=Product+19,High-quality Fashion with excellent features and performance.,Brand S,2025-11-24 01:01:00,0.0
amazon,AMZ00020,Fashion Product 20,Fashion,242.67,511.85,4.3,2641,Pre-order,Seller 23,4.5,Paid Shipping,False,https://amazon.com/product/20,https://via.placeholder.com/300x300?text=Product+20,High-quality Fashion with excellent features and performance.,Brand T,2025-11-24 01:01:00,52.6
amazon,AMZ00021,Fashion Product 21,Fashion,211.6,95.4,5.0,1092,Pre-order,Seller 64,4.5,Free Shipping,True,https://amazon.com/product/21,https://via.placeholder.com/300x300?text=Product+21,High-quality Fashion with excellent features and performance.,Brand U,2025-11-24 01:01:00,0.0
amazon,AMZ00022,Fashion Product 22,Sports,341.34,203.41,4.3,2333,Pre-order,Seller 77,4.1,Free Shipping,True,https://amazon.com/product/22,https://via.placeholder.com/300x300?text=Product+22,High-quality Fashion with excellent features and performance.,Brand V,2025-11-24 01:01:00,0.0
amazon,AMZ00023,Fashion Product 23,Sports,307.14,258.94,3.5,3402,In Stock,Seller 17,4.5,Paid Shipping,True,https://amazon.com/product/23,https://via.placeholder.com/300x300?text=Product+23,High-quality Fashion with excellent features and performance.,Brand W,2025-11-24 01:01:00,0.0
amazon,AMZ00024,Fashion Product 24,Fashion,346.61,381.62,4.0,1326,Pre-order,Seller 19,4.4,Free Shipping,True,https://amazon.com/product/24,https://via.placeholder.com/300x300?text=Product+24,High-quality Fashion with excellent features and performance.,Brand X,2025-11-24 01:01:00,9.2
amazon,AMZ00025,Fashion Product 25,Books,145.93,230.19,4.1,491,Pre-order,Seller 31,4.8,Free Shipping,False,https://amazon.com/product/25,https://via.placeholder.com/300x300?text=Product+25,High-quality Fashion with excellent features and performance.,Brand Y,2025-11-24 01:01:00,36.6
amazon,AMZ00026,Fashion Product 26,Sports,302.46,521.06,3.8,3080,Pre-order,Seller 57,4.4,Paid Shipping,True,https://amazon.com/product/26,https://via.placeholder.com/300x300?text=Product+26,High-quality Fashion with excellent features and performance.,Brand Z,2025-11-24 01:01:00,42.0
amazon,AMZ00027,Fashion Product 27,Electronics,391.7,520.25,4.0,3723,Limited Stock,Seller 92,4.5,Free Shipping,False,https://amazon.com/product/27,https://via.placeholder.com/300x300?text=Product+27,High-quality Fashion with excellent features and performance.,Brand A,2025-11-24 01:01:00,24.7
amazon,AMZ00028,Fashion Product 28,Fashion,240.22,532.19,3.8,1714,Limited Stock,Seller 70,4.9,Free Shipping,False,https://amazon.com/product/28,https://via.placeholder.com/300x300?text=Product+28,High-quality Fashion with excellent features and performance.,Brand B,2025-11-24 01:01:00,54.9
amazon,AMZ00029,Fashion Product 29,Sports,334.0,161.38,4.6,3365,Limited Stock,Seller 87,4.8,Free Shipping,False,https://amazon.com/product/29,https://via.placeholder.com/300x300?text=Product+29,High-quality Fashion with excellent features and performance.,Brand C,2025-11-24 01:01:00,0.0
amazon,AMZ00030,Fashion Product 30,Sports,483.42,566.85,3.8,3356,Pre-order,Seller 64,4.9,Free Shipping,False,https://amazon.com/product/30,https://via.placeholder.com/300x300?text=Product+30,High-quality Fashion with excellent features and performance.,Brand D,2025-11-24 01:01:00,14.7
amazon,AMZ00031,Fashion Product 31,Home & Kitchen,396.15,171.55,5.0,1749,Pre-order,Seller 18,4.4,Free Shipping,False,https://amazon.com/product/31,https://via.placeholder.com/300x300?text=Product+31,High-quality Fashion with excellent features and performance.,Brand E,2025-11-24 01:01:00,0.0
amazon,AMZ00032,Fashion Product 32,Books,187.27,252.49,4.3,3378,Limited Stock,Seller 16,4.7,Free Shipping,False,https://amazon.com/product/32,https://via.placeholder.com/300x300?text=Product+32,High-quality Fashion with excellent features and performance.,Brand F,2025-11-24 01:01:00,25.8
amazon,AMZ00033,Fashion Product 33,Sports,345.61,51.65,3.6,3440,In Stock,Seller 3,4.7,Paid Shipping,True,https://amazon.com/product/33,https://via.placeholder.com/300x300?text=Product+33,High-quality Fashion with excellent features and performance.,Brand G,2025-11-24 01:01:00,0.0
amazon,AMZ00034,Fashion Product 34,Home & Kitchen,305.12,222.89,4.5,2218,Pre-order,Seller 16,4.7,Free Shipping,True,https://amazon.com/product/34,https://via.placeholder.com/300x300?text=Product+34,High-quality Fashion with excellent features and performance.,Brand H,2025-11-24 01:01:00,0.0
amazon,AMZ00035,Fashion Product 35,Books,256.07,447.17,4.2,3187,In Stock,Seller 53,4.1,Free Shipping,False,https://amazon.com/product/35,https://via.placeholder.com/300x300?text=Product+35,High-quality Fashion with excellent features and performance.,Brand I,2025-11-24 01:01:00,42.7
amazon,AMZ00036,Fashion Product 36,Sports,140.98,112.89,4.4,976,Limited Stock,Seller 14,4.7,Paid Shipping,False,https://amazon.com/product/36,https://via.placeholder.com/300x300?text=Product+36,High-quality Fashion with excellent features and performance.,Brand J,2025-11-24 01:01:00,0.0
amazon,AMZ00037,Fashion Product 37,Electronics,72.82,147.46,4.5,1646,Limited Stock,Seller 72,4.3,Free Shipping,False,https://amazon.com/product/37,https://via.placeholder.com/300x300?text=Product+37,High-quality Fashion with excellent features and performance.,Brand K,2025-11-24 01:01:00,50.6
amazon,AMZ00038,Fashion Product 38,Books,443.23,490.67,4.5,2437,Limited Stock,Seller 31,5.0,Free Shipping,True,https://amazon.com/product/38,https://via.placeholder.com/300x300?text=Product+38,High-quality Fashion with excellent features and performance.,Brand L,2025-11-24 01:01:00,9.7
amazon,AMZ00039,Fashion Product 39,Sports,33.0,565.19,4.0,3724,Limited Stock,Seller 96,4.2,Free Shipping,True,https://amazon.com/product/39,https://via.placeholder.com/300x300?text=Product+39,High-quality Fashion with excellent features and performance.,Brand M,2025-11-24 01:01:00,94.2
amazon,AMZ00040,Fashion Product 40,Books,439.38,179.53,4.6,2663,Limited Stock,Seller 60,4.7,Free Shipping,False,https://amazon.com/product/40,https://via.placeholder.com/300x300?text=Product+40,High-quality Fashion with excellent features and performance.,Brand N,2025-11-24 01:01:00,0.0
amazon,AMZ00041,Fashion Product 41,Sports,132.0,312.93,3.6,2646,Limited Stock,Seller 20,4.7,Paid Shipping,False,https://amazon.com/product/41,https://via.placeholder.com/300x300?text=Product+41,High-quality Fashion with excellent features and performance.,Brand O,2025-11-24 01:01:00,57.8
amazon,AMZ00042,Fashion Product 42,Fashion,446.84,497.01,4.1,4439,Pre-order,Seller 87,4.6,Paid Shipping,False,https://amazon.com/product/42,https://via.placeholder.com/300x300?text=Product+42,High-quality Fashion with excellent features and performance.,Brand P,2025-11-24 01:01:00,10.1
amazon,AMZ00043,Fashion Product 43,Sports,437.15,527.02,3.8,3872,Pre-order,Seller 59,4.0,Paid Shipping,True,https://amazon.com/product/43,https://via.placeholder.com/300x300?text=Product+43,High-quality Fashion with excellent features and performance.,Brand Q,2025-11-24 01:01:00,17.1
amazon,AMZ00044,Fashion Product 44,Sports,385.69,421.37,4.3,372,In Stock,Seller 95,4.8,Free Shipping,True,https://amazon.com/product/44,https://via.placeholder.com/300x300?text=Product+44,High-quality Fashion with excellent features and performance.,Brand R,2025-11-24 01:01:00,8.5
amazon,AMZ00045,Fashion Product 45,Fashion,60.99,539.74,4.0,4658,Limited Stock,Seller 6,4.7,Paid Shipping,True,https://amazon.com/product/45,https://via.placeholder.com/300x300?text=Product+45,High-quality Fashion with excellent features and performance.,Brand S,2025-11-24 01:01:00,88.7
amazon,AMZ00046,Fashion Product 46,Sports,362.22,504.44,4.0,4086,In Stock,Seller 94,4.6,Paid Shipping,False,https://amazon.com/product/46,https://via.placeholder.com/300x300?text=Product+46,High-quality Fashion with excellent features and performance.,Brand T,2025-11-24 01:01:00,28.2
amazon,AMZ00047,Fashion Product 47,Sports,314.58,296.89,3.8,145,Limited Stock,Seller 97,4.4,Free Shipping,True,https://amazon.com/product/47,https://via.placeholder.com/300x300?text=Product+47,High-quality Fashion with excellent features and performance.,Brand U,2025-11-24 01:01:00,0.0
amazon,AMZ00048,Fashion Product 48,Sports,208.95,85.65,4.4,779,Limited Stock,Seller 38,4.3,Free Shipping,True,https://amazon.com/product/48,https://via.placeholder.com/300x300?text=Product+48,High-quality Fashion with excellent features and performance.,Brand V,2025-11-24 01:01:00,0.0
amazon,AMZ00049,Fashion Product 49,Electronics,471.99,460.44,3.9,748,In Stock,Seller 97,4.1,Free Shipping,False,https://amazon.com/product/49,https://via.placeholder.com/300x300?text=Product+49,High-quality Fashion with excellent features and performance.,Brand W,2025-11-24 01:01:00,0.0
amazon,AMZ00050,Fashion Product 50,Books,61.38,203.49,4.5,3880,Pre-order,Seller 49,4.0,Paid Shipping,True,https://amazon.com/product/50,https://via.placeholder.com/300x300?text=Product+50,High-quality Fashion with excellent features and performance.,Brand X,2025-11-24 01:01:00,69.8
