platform,product_id,title,category,price,original_price,rating,reviews_count,availability,seller,seller_rating,shipping,verified_seller,url,image_url,description,brand,scraped_at,discount_percent
daraz,DRZ00038,Electronics Item 38,Beauty,16366.96,54936.41,3.5,2944,In Stock,Daraz Seller 88,4.0,Cash on Delivery,False,https://daraz.pk/product/38,https://via.placeholder.com/300x300?text=Item+38,Quality Electronics available in Pakistan with fast delivery.,Brand L,2025-11-24 01:14:45,70.2
daraz,DRZ00039,Electronics Item 39,Fashion,29245.42,6768.61,3.5,2052,In Stock,Daraz Seller 44,4.4,Free Delivery,True,https://daraz.pk/product/39,https://via.placeholder.com/300x300?text=Item+39,Quality Electronics available in Pakistan with fast delivery.,Brand M,2025-11-24 01:14:45,0.0
daraz,DRZ00040,Electronics Item 40,Home,26146.61,27448.46,4.8,919,Pre-order,Daraz Seller 68,3.9,Free Delivery,False,https://daraz.pk/product/40,https://via.placeholder.com/300x300?text=Item+40,Quality Electronics available in Pakistan with fast delivery.,Brand N,2025-11-24 01:14:45,4.7
daraz,DRZ00041,Electronics Item 41,Fashion,28789.79,55512.25,5.0,919,Pre-order,Daraz Seller 39,3.9,Free Delivery,True,https://daraz.pk/product/41,https://via.placeholder.com/300x300?text=Item+41,Quality Electronics available in Pakistan with fast delivery.,Brand O,2025-11-24 01:14:45,48.1
daraz,DRZ00042,Electronics Item 42,Sports,31689.21,26935.47,4.7,1288,Out of Stock,Daraz Seller 92,3.8,Free Delivery,False,https://daraz.pk/product/42,https://via.placeholder.com/300x300?text=Item+42,Quality Electronics available in Pakistan with fast delivery.,Brand P,2025-11-24 01:14:45,0.0
daraz,DRZ00043,Electronics Item 43,Electronics,6328.16,53251.27,3.4,1510,In Stock,Daraz Seller 25,4.6,Cash on Delivery,True,https://daraz.pk/product/43,https://via.placeholder.com/300x300?text=Item+43,Quality Electronics available in Pakistan with fast delivery.,Brand Q,2025-11-24 01:14:45,88.1
daraz,DRZ00044,Electronics Item 44,Electronics,18290.9,20465.93,3.4,881,In Stock,Daraz Seller 25,3.7,Cash on Delivery,False,https://daraz.pk/product/44,https://via.placeholder.com/300x300?text=Item+44,Quality Electronics available in Pakistan with fast delivery.,Brand R,2025-11-24 01:14:45,10.6
daraz,DRZ00045,Electronics Item 45,Home,15590.88,51880.62,4.0,213,Pre-order,Daraz Seller 56,3.8,Cash on Delivery,False,https://daraz.pk/product/45,https://via.placeholder.com/300x300?text=Item+45,Quality Electronics available in Pakistan with fast delivery.,Brand S,2025-11-24 01:14:45,69.9
daraz,DRZ00046,Electronics Item 46,Electronics,35403.78,53770.1,3.0,243,Pre-order,Daraz Seller 55,4.5,Cash on Delivery,True,https://daraz.pk/product/46,https://via.placeholder.com/300x300?text=Item+46,Quality Electronics available in Pakistan with fast delivery.,Brand T,2025-11-24 01:14:45,34.2
daraz,DRZ00047,Electronics Item 47,Sports,37263.46,37971.54,4.3,2730,Out of Stock,Daraz Seller 12,3.7,Free Delivery,True,https://daraz.pk/product/47,https://via.placeholder.com/300x300?text=Item+47,Quality Electronics available in Pakistan with fast delivery.,Brand U,2025-11-24 01:14:45,1.9
daraz,DRZ00048,Electronics Item 48,Home,47951.72,15022.12,4.5,2733,In Stock,Daraz Seller 74,3.7,Cash on Delivery,False,https://daraz.pk/product/48,https://via.placeholder.com/300x300?text=Item+48,Quality Electronics available in Pakistan with fast delivery.,Brand V,2025-11-24 01:14:45,0.0
daraz,DRZ00049,Electronics Item 49,Electronics,40351.09,56556.78,4.5,2154,Pre-order,Daraz Seller 69,5.0,Free Delivery,True,https://daraz.pk/product/49,https://via.placeholder.com/300x300?text=Item+49,Quality Electronics available in Pakistan with fast delivery.,Brand W,2025-11-24 01:14:45,28.7
daraz,DRZ00050,Electronics Item 50,Home,4337.25,18669.3,3.5,807,Out of Stock,Daraz Seller 17,4.0,Free Delivery,True,https://daraz.pk/product/50,https://via.placeholder.com/300x300?text=Item+50,Quality Electronics available in Pakistan with fast delivery.,Brand X,2025-11-24 01:14:45,76.8
