platform,product_id,title,category,price,original_price,rating,reviews_count,availability,seller,seller_rating,shipping,prime_eligible,url,image_url,description,brand,scraped_at,discount_percent
amazon,AMZ00018,Electronics Product 18,Electronics,30.59,59.98,4.4,3504,In Stock,Seller 65,4.7,Paid Shipping,True,https://amazon.com/product/18,https://via.placeholder.com/300x300?text=Product+18,High-quality Electronics with excellent features and performance.,Brand R,2025-11-24 01:05:19,49.0
amazon,AMZ00019,Electronics Product 19,Sports,66.62,534.08,4.6,1667,Limited Stock,Seller 12,4.7,Free Shipping,True,https://amazon.com/product/19,https://via.placeholder.com/300x300?text=Product+19,High-quality Electronics with excellent features and performance.,Brand S,2025-11-24 01:05:19,87.5
amazon,AMZ00020,Electronics Product 20,Books,70.54,256.55,3.8,192,Limited Stock,Seller 47,4.9,Paid Shipping,False,https://amazon.com/product/20,https://via.placeholder.com/300x300?text=Product+20,High-quality Electronics with excellent features and performance.,Brand T,2025-11-24 01:05:19,72.5
amazon,AMZ00021,Electronics Product 21,Electronics,431.34,286.15,4.8,1884,In Stock,Seller 26,4.5,Paid Shipping,False,https://amazon.com/product/21,https://via.placeholder.com/300x300?text=Product+21,High-quality Electronics with excellent features and performance.,Brand U,2025-11-24 01:05:19,0.0
amazon,AMZ00022,Electronics Product 22,Sports,448.53,249.6,4.0,4574,In Stock,Seller 80,4.5,Paid Shipping,False,https://amazon.com/product/22,https://via.placeholder.com/300x300?text=Product+22,High-quality Electronics with excellent features and performance.,Brand V,2025-11-24 01:05:19,0.0
amazon,AMZ00023,Electronics Product 23,Fashion,294.2,266.0,4.5,539,Pre-order,Seller 65,4.8,Paid Shipping,True,https://amazon.com/product/23,https://via.placeholder.com/300x300?text=Product+23,High-quality Electronics with excellent features and performance.,Brand W,2025-11-24 01:05:19,0.0
amazon,AMZ00024,Electronics Product 24,Electronics,424.62,521.4,4.1,2872,Pre-order,Seller 80,4.2,Paid Shipping,False,https://amazon.com/product/24,https://via.placeholder.com/300x300?text=Product+24,High-quality Electronics with excellent features and performance.,Brand X,2025-11-24 01:05:19,18.6
amazon,AMZ00025,Electronics Product 25,Sports,216.94,303.06,4.0,1248,Limited Stock,Seller 41,4.1,Free Shipping,False,https://amazon.com/product/25,https://via.placeholder.com/300x300?text=Product+25,High-quality Electronics with excellent features and performance.,Brand Y,2025-11-24 01:05:19,28.4
amazon,AMZ00026,Electronics Product 26,Fashion,396.25,97.55,4.2,2391,Limited Stock,Seller 77,4.9,Free Shipping,False,https://amazon.com/product/26,https://via.placeholder.com/300x300?text=Product+26,High-quality Electronics with excellent features and performance.,Brand Z,2025-11-24 01:05:19,0.0
amazon,AMZ00027,Electronics Product 27,Books,219.12,378.92,4.6,4360,Pre-order,Seller 78,4.4,Paid Shipping,True,https://amazon.com/product/27,https://via.placeholder.com/300x300?text=Product+27,High-quality Electronics with excellent features and performance.,Brand A,2025-11-24 01:05:19,42.2
amazon,AMZ00028,Electronics Product 28,Fashion,381.16,353.31,4.2,2674,Pre-order,Seller 42,4.8,Free Shipping,False,https://amazon.com/product/28,https://via.placeholder.com/300x300?text=Product+28,High-quality Electronics with excellent features and performance.,Brand B,2025-11-24 01:05:19,0.0
amazon,AMZ00029,Electronics Product 29,Sports,223.07,510.71,4.0,881,Pre-order,Seller 41,4.8,Paid Shipping,False,https://amazon.com/product/29,https://via.placeholder.com/300x300?text=Product+29,High-quality Electronics with excellent features and performance.,Brand C,2025-11-24 01:05:19,56.3
amazon,AMZ00030,Electronics Product 30,Electronics,20.93,70.84,3.7,315,Limited Stock,Seller 19,4.4,Paid Shipping,True,https://amazon.com/product/30,https://via.placeholder.com/300x300?text=Product+30,High-quality Electronics with excellent features and performance.,Brand D,2025-11-24 01:05:19,70.5
amazon,AMZ00031,Electronics Product 31,Sports,251.48,338.67,4.0,4512,Limited Stock,Seller 6,4.3,Paid Shipping,True,https://amazon.com/product/31,https://via.placeholder.com/300x300?text=Product+31,High-quality Electronics with excellent features and performance.,Brand E,2025-11-24 01:05:19,25.7
amazon,AMZ00032,Electronics Product 32,Sports,446.62,113.17,4.0,1561,Limited Stock,Seller 33,4.5,Paid Shipping,False,https://amazon.com/product/32,https://via.placeholder.com/300x300?text=Product+32,High-quality Electronics with excellent features and performance.,Brand F,2025-11-24 01:05:19,0.0
amazon,AMZ00033,Electronics Product 33,Sports,114.32,573.1,3.6,4371,Pre-order,Seller 50,4.6,Free Shipping,True,https://amazon.com/product/33,https://via.placeholder.com/300x300?text=Product+33,High-quality Electronics with excellent features and performance.,Brand G,2025-11-24 01:05:19,80.1
amazon,AMZ00034,Electronics Product 34,Fashion,317.29,36.31,4.7,3575,Limited Stock,Seller 88,4.3,Paid Shipping,True,https://amazon.com/product/34,https://via.placeholder.com/300x300?text=Product+34,High-quality Electronics with excellent features and performance.,Brand H,2025-11-24 01:05:19,0.0
amazon,AMZ00035,Electronics Product 35,Electronics,460.35,172.91,4.1,3348,Pre-order,Seller 43,4.9,Free Shipping,False,https://amazon.com/product/35,https://via.placeholder.com/300x300?text=Product+35,High-quality Electronics with excellent features and performance.,Brand I,2025-11-24 01:05:19,0.0
amazon,AMZ00036,Electronics Product 36,Electronics,114.24,467.28,4.8,1796,Limited Stock,Seller 60,4.1,Free Shipping,False,https://amazon.com/product/36,https://via.placeholder.com/300x300?text=Product+36,High-quality Electronics with excellent features and performance.,Brand J,2025-11-24 01:05:19,75.6
amazon,AMZ00037,Electronics Product 37,Fashion,24.94,251.91,4.4,3774,Pre-order,Seller 17,4.4,Free Shipping,False,https://amazon.com/product/37,https://via.placeholder.com/300x300?text=Product+37,High-quality Electronics with excellent features and performance.,Brand K,2025-11-24 01:05:19,90.1
amazon,AMZ00038,Electronics Product 38,Books,132.49,570.55,4.3,1715,Pre-order,Seller 2,4.2,Free Shipping,True,https://amazon.com/product/38,https://via.placeholder.com/300x300?text=Product+38,High-quality Electronics with excellent features and performance.,Brand L,2025-11-24 01:05:19,76.8
amazon,AMZ00039,Electronics Product 39,Home & Kitchen,137.61,445.36,4.4,1846,Pre-order,Seller 34,4.7,Free Shipping,True,https://amazon.com/product/39,https://via.placeholder.com/300x300?text=Product+39,High-quality Electronics with excellent features and performance.,Brand M,2025-11-24 01:05:19,69.1
amazon,AMZ00040,Electronics Product 40,Books,211.35,578.65,4.9,202,In Stock,Seller 62,4.2,Paid Shipping,True,https://amazon.com/product/40,https://via.placeholder.com/300x300?text=Product+40,High-quality Electronics with excellent features and performance.,Brand N,2025-11-24 01:05:19,63.5
amazon,AMZ00041,Electronics Product 41,Books,400.56,199.09,4.2,4269,Limited Stock,Seller 42,4.4,Paid Shipping,True,https://amazon.com/product/41,https://via.placeholder.com/300x300?text=Product+41,High-quality Electronics with excellent features and performance.,Brand O,2025-11-24 01:05:19,0.0
amazon,AMZ00042,Electronics Product 42,Home & Kitchen,325.21,116.07,4.2,4608,In Stock,Seller 49,4.9,Paid Shipping,True,https://amazon.com/product/42,https://via.placeholder.com/300x300?text=Product+42,High-quality Electronics with excellent features and performance.,Brand P,2025-11-24 01:05:19,0.0
amazon,AMZ00043,Electronics Product 43,Books,153.76,129.48,4.3,123,In Stock,Seller 71,4.5,Paid Shipping,False,https://amazon.com/product/43,https://via.placeholder.com/300x300?text=Product+43,High-quality Electronics with excellent features and performance.,Brand Q,2025-11-24 01:05:19,0.0
amazon,AMZ00044,Electronics Product 44,Books,328.49,104.81,4.9,2377,In Stock,Seller 34,4.0,Paid Shipping,True,https://amazon.com/product/44,https://via.placeholder.com/300x300?text=Product+44,High-quality Electronics with excellent features and performance.,Brand R,2025-11-24 01:05:19,0.0
amazon,AMZ00045,Electronics Product 45,Electronics,33.19,221.0,4.1,740,In Stock,Seller 12,4.2,Free Shipping,True,https://amazon.com/product/45,https://via.placeholder.com/300x300?text=Product+45,High-quality Electronics with excellent features and performance.,Brand S,2025-11-24 01:05:19,85.0
amazon,AMZ00046,Electronics Product 46,Home & Kitchen,449.24,335.3,3.5,4155,In Stock,Seller 2,4.0,Paid Shipping,True,https://amazon.com/product/46,https://via.placeholder.com/300x300?text=Product+46,High-quality Electronics with excellent features and performance.,Brand T,2025-11-24 01:05:19,0.0
amazon,AMZ00047,Electronics Product 47,Electronics,196.41,137.76,3.9,1209,Limited Stock,Seller 80,4.6,Free Shipping,True,https://amazon.com/product/47,https://via.placeholder.com/300x300?text=Product+47,High-quality Electronics with excellent features and performance.,Brand U,2025-11-24 01:05:19,0.0
amazon,AMZ00048,Electronics Product 48,Home & Kitchen,233.32,422.89,4.0,2047,Limited Stock,Seller 88,4.4,Paid Shipping,True,https://amazon.com/product/48,https://via.placeholder.com/300x300?text=Product+48,High-quality Electronics with excellent features and performance.,Brand V,2025-11-24 01:05:19,44.8
amazon,AMZ00049,Electronics Product 49,Sports,246.24,127.87,4.4,1413,Pre-order,Seller 70,4.0,Free Shipping,True,https://amazon.com/product/49,https://via.placeholder.com/300x300?text=Product+49,High-quality Electronics with excellent features and performance.,Brand W,2025-11-24 01:05:19,0.0
amazon,AMZ00050,Electronics Product 50,Books,237.7,407.53,4.1,1976,Limited Stock,Seller 87,4.2,Free Shipping,False,https://amazon.com/product/50,https://via.placeholder.com/300x300?text=Product+50,High-quality Electronics with excellent features and performance.,Brand X,2025-11-24 01:05:19,41.7
