platform,product_id,title,category,price,original_price,rating,reviews_count,availability,seller,seller_rating,shipping,verified_seller,url,image_url,description,brand,scraped_at,discount_percent
daraz,DRZ00037,Sports Item 37,Electronics,15217.62,48256.74,3.3,978,Out of Stock,Daraz Seller 24,4.6,Free Delivery,True,https://daraz.pk/product/37,https://via.placeholder.com/300x300?text=Item+37,Quality Sports available in Pakistan with fast delivery.,Brand K,2025-11-24 16:31:31,68.5
daraz,DRZ00038,Sports Item 38,Fashion,31367.51,57586.62,3.4,119,Pre-order,Daraz Seller 28,4.8,Free Delivery,True,https://daraz.pk/product/38,https://via.placeholder.com/300x300?text=Item+38,Quality Sports available in Pakistan with fast delivery.,Brand L,2025-11-24 16:31:31,45.5
daraz,DRZ00039,Sports Item 39,Beauty,2600.25,23924.4,4.2,2356,Out of Stock,Daraz Seller 76,4.4,Cash on Delivery,False,https://daraz.pk/product/39,https://via.placeholder.com/300x300?text=Item+39,Quality Sports available in Pakistan with fast delivery.,Brand M,2025-11-24 16:31:31,89.1
daraz,DRZ00040,Sports Item 40,Sports,7534.45,48969.59,3.5,2973,Pre-order,Daraz Seller 47,4.2,Cash on Delivery,False,https://daraz.pk/product/40,https://via.placeholder.com/300x300?text=Item+40,Quality Sports available in Pakistan with fast delivery.,Brand N,2025-11-24 16:31:31,84.6
daraz,DRZ00041,Sports Item 41,Fashion,8553.04,46826.37,4.2,2185,Out of Stock,Daraz Seller 42,4.2,Free Delivery,False,https://daraz.pk/product/41,https://via.placeholder.com/300x300?text=Item+41,Quality Sports available in Pakistan with fast delivery.,Brand O,2025-11-24 16:31:31,81.7
daraz,DRZ00042,Sports Item 42,Fashion,11016.44,29968.36,4.5,2319,In Stock,Daraz Seller 18,3.5,Free Delivery,True,https://daraz.pk/product/42,https://via.placeholder.com/300x300?text=Item+42,Quality Sports available in Pakistan with fast delivery.,Brand P,2025-11-24 16:31:31,63.2
daraz,DRZ00043,Sports Item 43,Electronics,21280.75,59662.74,3.7,2628,In Stock,Daraz Seller 89,4.7,Free Delivery,True,https://daraz.pk/product/43,https://via.placeholder.com/300x300?text=Item+43,Quality Sports available in Pakistan with fast delivery.,Brand Q,2025-11-24 16:31:31,64.3
daraz,DRZ00044,Sports Item 44,Home,49914.41,43985.28,4.9,2782,Pre-order,Daraz Seller 88,4.5,Cash on Delivery,True,https://daraz.pk/product/44,https://via.placeholder.com/300x300?text=Item+44,Quality Sports available in Pakistan with fast delivery.,Brand R,2025-11-24 16:31:31,0.0
daraz,DRZ00045,Sports Item 45,Beauty,31016.71,21023.75,4.6,2470,Out of Stock,Daraz Seller 18,4.5,Free Delivery,True,https://daraz.pk/product/45,https://via.placeholder.com/300x300?text=Item+45,Quality Sports available in Pakistan with fast delivery.,Brand S,2025-11-24 16:31:31,0.0
daraz,DRZ00046,Sports Item 46,Sports,1076.38,17069.61,3.1,144,Out of Stock,Daraz Seller 34,3.6,Free Delivery,False,https://daraz.pk/product/46,https://via.placeholder.com/300x300?text=Item+46,Quality Sports available in Pakistan with fast delivery.,Brand T,2025-11-24 16:31:31,93.7
daraz,DRZ00047,Sports Item 47,Fashion,46136.05,56492.68,4.7,1853,Pre-order,Daraz Seller 3,4.3,Free Delivery,True,https://daraz.pk/product/47,https://via.placeholder.com/300x300?text=Item+47,Quality Sports available in Pakistan with fast delivery.,Brand U,2025-11-24 16:31:31,18.3
daraz,DRZ00048,Sports Item 48,Beauty,38271.5,42203.56,4.1,2438,Pre-order,Daraz Seller 31,3.5,Free Delivery,True,https://daraz.pk/product/48,https://via.placeholder.com/300x300?text=Item+48,Quality Sports available in Pakistan with fast delivery.,Brand V,2025-11-24 16:31:31,9.3
daraz,DRZ00049,Sports Item 49,Sports,36061.27,14030.41,4.3,1272,Out of Stock,Daraz Seller 40,4.4,Free Delivery,True,https://daraz.pk/product/49,https://via.placeholder.com/300x300?text=Item+49,Quality Sports available in Pakistan with fast delivery.,Brand W,2025-11-24 16:31:31,0.0
daraz,DRZ00050,Sports Item 50,Fashion,28334.53,46915.04,4.6,2844,Out of Stock,Daraz Seller 21,4.7,Free Delivery,False,https://daraz.pk/product/50,https://via.placeholder.com/300x300?text=Item+50,Quality Sports available in Pakistan with fast delivery.,Brand X,2025-11-24 16:31:31,39.6
