platform,product_id,title,category,price,original_price,rating,reviews_count,availability,seller,seller_rating,shipping,prime_eligible,url,image_url,description,brand,scraped_at,discount_percent
amazon,AMZ00012,Beauty Product 12,Home & Kitchen,180.73,310.97,3.6,3814,In Stock,Seller 84,4.5,Free Shipping,True,https://amazon.com/product/12,https://via.placeholder.com/300x300?text=Product+12,High-quality Beauty with excellent features and performance.,Brand L,2025-11-28 08:56:37,41.9
amazon,AMZ00013,Beauty Product 13,Home & Kitchen,276.74,92.24,3.6,1926,In Stock,Seller 56,4.5,Paid Shipping,False,https://amazon.com/product/13,https://via.placeholder.com/300x300?text=Product+13,High-quality Beauty with excellent features and performance.,Brand M,2025-11-28 08:56:37,0.0
amazon,AMZ00014,Beauty Product 14,Home & Kitchen,282.59,25.17,3.6,976,In Stock,Seller 40,4.8,Free Shipping,False,https://amazon.com/product/14,https://via.placeholder.com/300x300?text=Product+14,High-quality Beauty with excellent features and performance.,Brand N,2025-11-28 08:56:37,0.0
amazon,AMZ00015,Beauty Product 15,Books,437.92,492.08,3.8,814,Limited Stock,Seller 44,4.8,Free Shipping,True,https://amazon.com/product/15,https://via.placeholder.com/300x300?text=Product+15,High-quality Beauty with excellent features and performance.,Brand O,2025-11-28 08:56:37,11.0
amazon,AMZ00016,Beauty Product 16,Electronics,408.24,400.28,4.6,434,Limited Stock,Seller 82,4.5,Paid Shipping,False,https://amazon.com/product/16,https://via.placeholder.com/300x300?text=Product+16,High-quality Beauty with excellent features and performance.,Brand P,2025-11-28 08:56:37,0.0
amazon,AMZ00017,Beauty Product 17,Books,207.78,272.42,4.4,1778,Pre-order,Seller 69,5.0,Free Shipping,True,https://amazon.com/product/17,https://via.placeholder.com/300x300?text=Product+17,High-quality Beauty with excellent features and performance.,Brand Q,2025-11-28 08:56:37,23.7
amazon,AMZ00018,Beauty Product 18,Books,241.51,351.89,4.0,2114,Pre-order,Seller 54,4.0,Free Shipping,False,https://amazon.com/product/18,https://via.placeholder.com/300x300?text=Product+18,High-quality Beauty with excellent features and performance.,Brand R,2025-11-28 08:56:37,31.4
amazon,AMZ00019,Beauty Product 19,Fashion,170.59,275.6,4.2,4141,In Stock,Seller 12,4.3,Free Shipping,True,https://amazon.com/product/19,https://via.placeholder.com/300x300?text=Product+19,High-quality Beauty with excellent features and performance.,Brand S,2025-11-28 08:56:37,38.1
amazon,AMZ00020,Beauty Product 20,Books,118.93,134.39,4.1,3926,Pre-order,Seller 85,4.3,Free Shipping,False,https://amazon.com/product/20,https://via.placeholder.com/300x300?text=Product+20,High-quality Beauty with excellent features and performance.,Brand T,2025-11-28 08:56:37,11.5
amazon,AMZ00021,Beauty Product 21,Books,260.15,504.97,3.9,3107,Limited Stock,Seller 24,4.8,Paid Shipping,False,https://amazon.com/product/21,https://via.placeholder.com/300x300?text=Product+21,High-quality Beauty with excellent features and performance.,Brand U,2025-11-28 08:56:37,48.5
amazon,AMZ00022,Beauty Product 22,Sports,476.06,209.27,3.7,4656,Pre-order,Seller 100,4.6,Free Shipping,True,https://amazon.com/product/22,https://via.placeholder.com/300x300?text=Product+22,High-quality Beauty with excellent features and performance.,Brand V,2025-11-28 08:56:37,0.0
amazon,AMZ00023,Beauty Product 23,Home & Kitchen,185.56,531.47,4.5,211,Pre-order,Seller 56,4.0,Paid Shipping,True,https://amazon.com/product/23,https://via.placeholder.com/300x300?text=Product+23,High-quality Beauty with excellent features and performance.,Brand W,2025-11-28 08:56:37,65.1
amazon,AMZ00024,Beauty Product 24,Home & Kitchen,294.32,507.83,3.6,1813,Limited Stock,Seller 42,4.6,Free Shipping,True,https://amazon.com/product/24,https://via.placeholder.com/300x300?text=Product+24,High-quality Beauty with excellent features and performance.,Brand X,2025-11-28 08:56:37,42.0
amazon,AMZ00025,Beauty Product 25,Fashion,414.6,405.36,4.8,3630,In Stock,Seller 51,4.9,Paid Shipping,True,https://amazon.com/product/25,https://via.placeholder.com/300x300?text=Product+25,High-quality Beauty with excellent features and performance.,Brand Y,2025-11-28 08:56:37,0.0
amazon,AMZ00026,Beauty Product 26,Books,344.75,414.76,4.1,3324,Pre-order,Seller 31,4.2,Free Shipping,True,https://amazon.com/product/26,https://via.placeholder.com/300x300?text=Product+26,High-quality Beauty with excellent features and performance.,Brand Z,2025-11-28 08:56:37,16.9
amazon,AMZ00027,Beauty Product 27,Fashion,235.48,520.02,4.3,4918,Pre-order,Seller 14,4.8,Paid Shipping,False,https://amazon.com/product/27,https://via.placeholder.com/300x300?text=Product+27,High-quality Beauty with excellent features and performance.,Brand A,2025-11-28 08:56:37,54.7
amazon,AMZ00028,Beauty Product 28,Fashion,436.22,596.91,4.7,3117,In Stock,Seller 61,4.3,Free Shipping,True,https://amazon.com/product/28,https://via.placeholder.com/300x300?text=Product+28,High-quality Beauty with excellent features and performance.,Brand B,2025-11-28 08:56:37,26.9
amazon,AMZ00029,Beauty Product 29,Electronics,395.12,408.89,4.3,450,In Stock,Seller 36,4.3,Paid Shipping,True,https://amazon.com/product/29,https://via.placeholder.com/300x300?text=Product+29,High-quality Beauty with excellent features and performance.,Brand C,2025-11-28 08:56:37,3.4
amazon,AMZ00030,Beauty Product 30,Books,373.74,173.92,3.6,4594,Limited Stock,Seller 63,4.1,Free Shipping,True,https://amazon.com/product/30,https://via.placeholder.com/300x300?text=Product+30,High-quality Beauty with excellent features and performance.,Brand D,2025-11-28 08:56:37,0.0
amazon,AMZ00031,Beauty Product 31,Books,157.63,207.36,3.9,280,In Stock,Seller 37,4.0,Paid Shipping,True,https://amazon.com/product/31,https://via.placeholder.com/300x300?text=Product+31,High-quality Beauty with excellent features and performance.,Brand E,2025-11-28 08:56:37,24.0
amazon,AMZ00032,Beauty Product 32,Sports,489.89,470.44,4.5,429,Pre-order,Seller 95,4.4,Free Shipping,True,https://amazon.com/product/32,https://via.placeholder.com/300x300?text=Product+32,High-quality Beauty with excellent features and performance.,Brand F,2025-11-28 08:56:37,0.0
amazon,AMZ00033,Beauty Product 33,Fashion,393.15,98.58,4.2,4973,In Stock,Seller 46,4.5,Free Shipping,True,https://amazon.com/product/33,https://via.placeholder.com/300x300?text=Product+33,High-quality Beauty with excellent features and performance.,Brand G,2025-11-28 08:56:37,0.0
amazon,AMZ00034,Beauty Product 34,Fashion,396.36,454.99,3.7,874,Limited Stock,Seller 72,4.7,Paid Shipping,True,https://amazon.com/product/34,https://via.placeholder.com/300x300?text=Product+34,High-quality Beauty with excellent features and performance.,Brand H,2025-11-28 08:56:37,12.9
amazon,AMZ00035,Beauty Product 35,Electronics,213.97,458.67,3.8,505,Pre-order,Seller 93,4.8,Paid Shipping,False,https://amazon.com/product/35,https://via.placeholder.com/300x300?text=Product+35,High-quality Beauty with excellent features and performance.,Brand I,2025-11-28 08:56:37,53.3
amazon,AMZ00036,Beauty Product 36,Sports,342.26,389.86,5.0,1576,Limited Stock,Seller 24,4.6,Free Shipping,False,https://amazon.com/product/36,https://via.placeholder.com/300x300?text=Product+36,High-quality Beauty with excellent features and performance.,Brand J,2025-11-28 08:56:37,12.2
amazon,AMZ00037,Beauty Product 37,Books,98.55,294.14,4.3,329,Limited Stock,Seller 78,4.9,Paid Shipping,True,https://amazon.com/product/37,https://via.placeholder.com/300x300?text=Product+37,High-quality Beauty with excellent features and performance.,Brand K,2025-11-28 08:56:37,66.5
amazon,AMZ00038,Beauty Product 38,Books,190.32,242.39,4.4,4599,In Stock,Seller 31,4.6,Free Shipping,False,https://amazon.com/product/38,https://via.placeholder.com/300x300?text=Product+38,High-quality Beauty with excellent features and performance.,Brand L,2025-11-28 08:56:37,21.5
amazon,AMZ00039,Beauty Product 39,Sports,126.03,248.54,4.6,4268,In Stock,Seller 52,4.4,Paid Shipping,False,https://amazon.com/product/39,https://via.placeholder.com/300x300?text=Product+39,High-quality Beauty with excellent features and performance.,Brand M,2025-11-28 08:56:37,49.3
amazon,AMZ00040,Beauty Product 40,Electronics,280.42,166.3,4.3,970,Limited Stock,Seller 77,4.3,Paid Shipping,False,https://amazon.com/product/40,https://via.placeholder.com/300x300?text=Product+40,High-quality Beauty with excellent features and performance.,Brand N,2025-11-28 08:56:37,0.0
amazon,AMZ00041,Beauty Product 41,Electronics,42.89,447.58,3.7,783,Limited Stock,Seller 31,4.8,Paid Shipping,False,https://amazon.com/product/41,https://via.placeholder.com/300x300?text=Product+41,High-quality Beauty with excellent features and performance.,Brand O,2025-11-28 08:56:37,90.4
amazon,AMZ00042,Beauty Product 42,Fashion,228.96,221.23,4.3,1427,Pre-order,Seller 37,4.3,Paid Shipping,False,https://amazon.com/product/42,https://via.placeholder.com/300x300?text=Product+42,High-quality Beauty with excellent features and performance.,Brand P,2025-11-28 08:56:37,0.0
amazon,AMZ00043,Beauty Product 43,Fashion,242.15,101.03,4.4,4819,Pre-order,Seller 50,4.2,Free Shipping,False,https://amazon.com/product/43,https://via.placeholder.com/300x300?text=Product+43,High-quality Beauty with excellent features and performance.,Brand Q,2025-11-28 08:56:37,0.0
amazon,AMZ00044,Beauty Product 44,Home & Kitchen,354.87,130.07,4.8,2674,Limited Stock,Seller 82,4.3,Paid Shipping,True,https://amazon.com/product/44,https://via.placeholder.com/300x300?text=Product+44,High-quality Beauty with excellent features and performance.,Brand R,2025-11-28 08:56:37,0.0
amazon,AMZ00045,Beauty Product 45,Home & Kitchen,495.8,425.09,4.4,540,Limited Stock,Seller 78,4.8,Free Shipping,False,https://amazon.com/product/45,https://via.placeholder.com/300x300?text=Product+45,High-quality Beauty with excellent features and performance.,Brand S,2025-11-28 08:56:37,0.0
amazon,AMZ00046,Beauty Product 46,Books,193.48,397.23,3.6,1270,In Stock,Seller 88,4.7,Free Shipping,True,https://amazon.com/product/46,https://via.placeholder.com/300x300?text=Product+46,High-quality Beauty with excellent features and performance.,Brand T,2025-11-28 08:56:37,51.3
amazon,AMZ00047,Beauty Product 47,Sports,344.07,35.97,3.5,4049,In Stock,Seller 26,4.8,Free Shipping,True,https://amazon.com/product/47,https://via.placeholder.com/300x300?text=Product+47,High-quality Beauty with excellent features and performance.,Brand U,2025-11-28 08:56:37,0.0
amazon,AMZ00048,Beauty Product 48,Sports,402.28,384.66,4.2,743,In Stock,Seller 9,4.1,Free Shipping,False,https://amazon.com/product/48,https://via.placeholder.com/300x300?text=Product+48,High-quality Beauty with excellent features and performance.,Brand V,2025-11-28 08:56:37,0.0
amazon,AMZ00049,Beauty Product 49,Books,478.39,364.28,4.2,2426,Limited Stock,Seller 90,4.6,Free Shipping,True,https://amazon.com/product/49,https://via.placeholder.com/300x300?text=Product+49,High-quality Beauty with excellent features and performance.,Brand W,2025-11-28 08:56:37,0.0
amazon,AMZ00050,Beauty Product 50,Home & Kitchen,34.86,369.59,3.9,2979,Limited Stock,Seller 78,4.2,Free Shipping,False,https://amazon.com/product/50,https://via.placeholder.com/300x300?text=Product+50,High-quality Beauty with excellent features and performance.,Brand X,2025-11-28 08:56:37,90.6
