platform,product_id,title,category,price,original_price,rating,reviews_count,availability,seller,seller_rating,shipping,verified_seller,url,image_url,description,brand,scraped_at,discount_percent
daraz,DRZ00025,Beauty Item 25,Fashion,34573.5,1358.96,4.6,990,Out of Stock,Daraz Seller 18,4.2,Cash on Delivery,False,https://daraz.pk/product/25,https://via.placeholder.com/300x300?text=Item+25,Quality Beauty available in Pakistan with fast delivery.,Brand Y,2025-11-24 16:19:30,0.0
daraz,DRZ00026,Beauty Item 26,Electronics,27617.2,25354.85,4.4,134,Out of Stock,Daraz Seller 19,4.5,Cash on Delivery,True,https://daraz.pk/product/26,https://via.placeholder.com/300x300?text=Item+26,Quality Beauty available in Pakistan with fast delivery.,Brand Z,2025-11-24 16:19:30,0.0
daraz,DRZ00027,Beauty Item 27,Beauty,41568.96,821.14,4.9,1696,Out of Stock,Daraz Seller 61,4.5,Cash on Delivery,True,https://daraz.pk/product/27,https://via.placeholder.com/300x300?text=Item+27,Quality Beauty available in Pakistan with fast delivery.,Brand A,2025-11-24 16:19:30,0.0
daraz,DRZ00028,Beauty Item 28,Beauty,16372.52,53146.59,4.6,719,Pre-order,Daraz Seller 69,4.2,Free Delivery,False,https://daraz.pk/product/28,https://via.placeholder.com/300x300?text=Item+28,Quality Beauty available in Pakistan with fast delivery.,Brand B,2025-11-24 16:19:30,69.2
daraz,DRZ00029,Beauty Item 29,Electronics,38462.86,14440.39,4.4,517,Out of Stock,Daraz Seller 17,4.9,Free Delivery,False,https://daraz.pk/product/29,https://via.placeholder.com/300x300?text=Item+29,Quality Beauty available in Pakistan with fast delivery.,Brand C,2025-11-24 16:19:30,0.0
daraz,DRZ00030,Beauty Item 30,Sports,18660.18,29923.35,3.7,356,In Stock,Daraz Seller 21,4.5,Free Delivery,False,https://daraz.pk/product/30,https://via.placeholder.com/300x300?text=Item+30,Quality Beauty available in Pakistan with fast delivery.,Brand D,2025-11-24 16:19:30,37.6
daraz,DRZ00031,Beauty Item 31,Sports,5034.65,39057.81,4.2,764,In Stock,Daraz Seller 93,4.6,Free Delivery,True,https://daraz.pk/product/31,https://via.placeholder.com/300x300?text=Item+31,Quality Beauty available in Pakistan with fast delivery.,Brand E,2025-11-24 16:19:30,87.1
daraz,DRZ00032,Beauty Item 32,Electronics,43230.6,27150.39,3.2,2873,Out of Stock,Daraz Seller 13,5.0,Free Delivery,False,https://daraz.pk/product/32,https://via.placeholder.com/300x300?text=Item+32,Quality Beauty available in Pakistan with fast delivery.,Brand F,2025-11-24 16:19:30,0.0
daraz,DRZ00033,Beauty Item 33,Electronics,49004.24,15352.2,4.3,1865,In Stock,Daraz Seller 20,4.6,Free Delivery,False,https://daraz.pk/product/33,https://via.placeholder.com/300x300?text=Item+33,Quality Beauty available in Pakistan with fast delivery.,Brand G,2025-11-24 16:19:30,0.0
daraz,DRZ00034,Beauty Item 34,Fashion,9586.81,27087.65,3.8,2616,In Stock,Daraz Seller 99,4.4,Cash on Delivery,False,https://daraz.pk/product/34,https://via.placeholder.com/300x300?text=Item+34,Quality Beauty available in Pakistan with fast delivery.,Brand H,2025-11-24 16:19:30,64.6
daraz,DRZ00035,Beauty Item 35,Sports,43088.55,28932.7,3.9,1880,In Stock,Daraz Seller 91,4.9,Cash on Delivery,False,https://daraz.pk/product/35,https://via.placeholder.com/300x300?text=Item+35,Quality Beauty available in Pakistan with fast delivery.,Brand I,2025-11-24 16:19:30,0.0
daraz,DRZ00036,Beauty Item 36,Home,1412.34,55256.63,4.5,1790,Out of Stock,Daraz Seller 58,4.8,Free Delivery,True,https://daraz.pk/product/36,https://via.placeholder.com/300x300?text=Item+36,Quality Beauty available in Pakistan with fast delivery.,Brand J,2025-11-24 16:19:30,97.4
daraz,DRZ00037,Beauty Item 37,Sports,33346.61,19754.59,3.6,77,In Stock,Daraz Seller 95,3.8,Free Delivery,True,https://daraz.pk/product/37,https://via.placeholder.com/300x300?text=Item+37,Quality Beauty available in Pakistan with fast delivery.,Brand K,2025-11-24 16:19:30,0.0
daraz,DRZ00038,Beauty Item 38,Sports,29353.2,48144.22,4.3,2999,In Stock,Daraz Seller 34,4.5,Free Delivery,True,https://daraz.pk/product/38,https://via.placeholder.com/300x300?text=Item+38,Quality Beauty available in Pakistan with fast delivery.,Brand L,2025-11-24 16:19:30,39.0
daraz,DRZ00039,Beauty Item 39,Home,45894.29,42968.58,4.4,2995,In Stock,Daraz Seller 15,4.1,Cash on Delivery,True,https://daraz.pk/product/39,https://via.placeholder.com/300x300?text=Item+39,Quality Beauty available in Pakistan with fast delivery.,Brand M,2025-11-24 16:19:30,0.0
daraz,DRZ00040,Beauty Item 40,Beauty,42971.93,10173.4,3.7,1287,In Stock,Daraz Seller 59,4.0,Cash on Delivery,True,https://daraz.pk/product/40,https://via.placeholder.com/300x300?text=Item+40,Quality Beauty available in Pakistan with fast delivery.,Brand N,2025-11-24 16:19:30,0.0
daraz,DRZ00041,Beauty Item 41,Home,38744.65,44583.83,3.4,1538,Out of Stock,Daraz Seller 57,3.5,Cash on Delivery,False,https://daraz.pk/product/41,https://via.placeholder.com/300x300?text=Item+41,Quality Beauty available in Pakistan with fast delivery.,Brand O,2025-11-24 16:19:30,13.1
daraz,DRZ00042,Beauty Item 42,Sports,19126.19,59981.43,3.4,98,Pre-order,Daraz Seller 48,4.4,Cash on Delivery,True,https://daraz.pk/product/42,https://via.placeholder.com/300x300?text=Item+42,Quality Beauty available in Pakistan with fast delivery.,Brand P,2025-11-24 16:19:30,68.1
daraz,DRZ00043,Beauty Item 43,Electronics,5458.71,13087.76,3.5,2436,In Stock,Daraz Seller 97,4.3,Cash on Delivery,False,https://daraz.pk/product/43,https://via.placeholder.com/300x300?text=Item+43,Quality Beauty available in Pakistan with fast delivery.,Brand Q,2025-11-24 16:19:30,58.3
daraz,DRZ00044,Beauty Item 44,Home,17216.58,17119.19,3.5,577,Out of Stock,Daraz Seller 29,4.0,Free Delivery,False,https://daraz.pk/product/44,https://via.placeholder.com/300x300?text=Item+44,Quality Beauty available in Pakistan with fast delivery.,Brand R,2025-11-24 16:19:30,0.0
daraz,DRZ00045,Beauty Item 45,Sports,16056.41,53566.84,4.1,2719,Out of Stock,Daraz Seller 4,3.9,Free Delivery,True,https://daraz.pk/product/45,https://via.placeholder.com/300x300?text=Item+45,Quality Beauty available in Pakistan with fast delivery.,Brand S,2025-11-24 16:19:30,70.0
daraz,DRZ00046,Beauty Item 46,Home,4039.4,9067.5,3.3,1858,Pre-order,Daraz Seller 21,4.2,Cash on Delivery,True,https://daraz.pk/product/46,https://via.placeholder.com/300x300?text=Item+46,Quality Beauty available in Pakistan with fast delivery.,Brand T,2025-11-24 16:19:30,55.5
daraz,DRZ00047,Beauty Item 47,Beauty,8144.66,42294.42,4.4,2031,Out of Stock,Daraz Seller 31,4.3,Cash on Delivery,True,https://daraz.pk/product/47,https://via.placeholder.com/300x300?text=Item+47,Quality Beauty available in Pakistan with fast delivery.,Brand U,2025-11-24 16:19:30,80.7
daraz,DRZ00048,Beauty Item 48,Electronics,20169.12,38473.54,4.4,293,In Stock,Daraz Seller 86,3.7,Cash on Delivery,False,https://daraz.pk/product/48,https://via.placeholder.com/300x300?text=Item+48,Quality Beauty available in Pakistan with fast delivery.,Brand V,2025-11-24 16:19:30,47.6
daraz,DRZ00049,Beauty Item 49,Home,3472.08,40853.43,3.1,414,Pre-order,Daraz Seller 17,4.4,Free Delivery,False,https://daraz.pk/product/49,https://via.placeholder.com/300x300?text=Item+49,Quality Beauty available in Pakistan with fast delivery.,Brand W,2025-11-24 16:19:30,91.5
daraz,DRZ00050,Beauty Item 50,Electronics,26282.09,51868.18,4.6,788,Out of Stock,Daraz Seller 68,3.7,Free Delivery,False,https://daraz.pk/product/50,https://via.placeholder.com/300x300?text=Item+50,Quality Beauty available in Pakistan with fast delivery.,Brand X,2025-11-24 16:19:30,49.3
